"hog","n_species_neighbor","n_species_testable","fraction_represented","is_recurrent","role","anchor_id"
"HOG:0017158",1,8,0.125,FALSE,"neighbor","anchor_12"
"HOG:0017159",6,8,0.75,TRUE,"neighbor","anchor_12"
"HOG:0017178",4,8,0.5,TRUE,"neighbor","anchor_12"
"HOG:0017319",3,8,0.375,FALSE,"neighbor","anchor_12"
"HOG:0017616",1,8,0.125,FALSE,"neighbor","anchor_12"
"HOG:0017844",3,8,0.375,FALSE,"neighbor","anchor_12"
"HOG:0018009",5,8,0.625,TRUE,"neighbor","anchor_12"
"HOG:0018037",5,8,0.625,TRUE,"neighbor","anchor_12"
"HOG:0018100",5,8,0.625,TRUE,"neighbor","anchor_12"
"HOG:0018221",8,8,1,TRUE,"neighbor","anchor_12"
"HOG:0018264",5,8,0.625,TRUE,"neighbor","anchor_12"
"HOG:0018364",7,8,0.875,TRUE,"neighbor","anchor_12"
"HOG:0018855",1,8,0.125,FALSE,"neighbor","anchor_12"
"HOG:0018912",1,8,0.125,FALSE,"neighbor","anchor_12"
"HOG:0019394",8,8,1,TRUE,"neighbor","anchor_12"
"HOG:0019459",5,8,0.625,TRUE,"neighbor","anchor_12"
"HOG:0019722",1,8,0.125,FALSE,"neighbor","anchor_12"
"HOG:0019927",8,8,1,TRUE,"neighbor","anchor_12"
"HOG:0020076",8,8,1,TRUE,"neighbor","anchor_12"
"HOG:0020310",8,8,1,TRUE,"neighbor","anchor_12"
"HOG:0020311",8,8,1,TRUE,"neighbor","anchor_12"
"HOG:0020312",3,8,0.375,FALSE,"neighbor","anchor_12"
"HOG:0020333",4,8,0.5,TRUE,"neighbor","anchor_12"
"HOG:0020349",7,8,0.875,TRUE,"neighbor","anchor_12"
"HOG:0020408",8,8,1,TRUE,"neighbor","anchor_12"
"HOG:0020486",1,8,0.125,FALSE,"neighbor","anchor_12"
"HOG:0020549",7,8,0.875,TRUE,"neighbor","anchor_12"
"HOG:0020610",8,8,1,TRUE,"neighbor","anchor_12"
"HOG:0020630",2,8,0.25,FALSE,"neighbor","anchor_12"
"HOG:0020705",2,8,0.25,FALSE,"neighbor","anchor_12"
"HOG:0020711",4,8,0.5,TRUE,"neighbor","anchor_12"
"HOG:0020837",2,8,0.25,FALSE,"neighbor","anchor_12"
"HOG:0021036",8,8,1,TRUE,"neighbor","anchor_12"
"HOG:0021109",1,8,0.125,FALSE,"neighbor","anchor_12"
"HOG:0021128",4,8,0.5,TRUE,"neighbor","anchor_12"
"HOG:0021791",1,8,0.125,FALSE,"neighbor","anchor_12"
"HOG:0021895",7,8,0.875,TRUE,"neighbor","anchor_12"
"HOG:0021930",8,8,1,TRUE,"neighbor","anchor_12"
"HOG:0022176",1,8,0.125,FALSE,"neighbor","anchor_12"
"HOG:0022195",1,8,0.125,FALSE,"neighbor","anchor_12"
"HOG:0022239",1,8,0.125,FALSE,"neighbor","anchor_12"
"HOG:0022342",1,8,0.125,FALSE,"neighbor","anchor_12"
"HOG:0022504",8,8,1,TRUE,"neighbor","anchor_12"
"HOG:0022739",8,8,1,TRUE,"neighbor","anchor_12"
"HOG:0022810",1,8,0.125,FALSE,"neighbor","anchor_12"
"HOG:0022830",8,8,1,TRUE,"neighbor","anchor_12"
"HOG:0022930",1,8,0.125,FALSE,"neighbor","anchor_12"
"HOG:0022931",3,8,0.375,FALSE,"neighbor","anchor_12"
"HOG:0023085",8,8,1,TRUE,"neighbor","anchor_12"
"HOG:0023162",2,8,0.25,FALSE,"neighbor","anchor_12"
"HOG:0023192",6,8,0.75,TRUE,"neighbor","anchor_12"
"HOG:0023230",7,8,0.875,TRUE,"neighbor","anchor_12"
"HOG:0023358",7,8,0.875,TRUE,"neighbor","anchor_12"
"HOG:0023398",1,8,0.125,FALSE,"neighbor","anchor_12"
"HOG:0023400",8,8,1,TRUE,"neighbor","anchor_12"
"HOG:0023507",1,8,0.125,FALSE,"neighbor","anchor_12"
"HOG:0023579",3,8,0.375,FALSE,"neighbor","anchor_12"
"HOG:0023601",8,8,1,TRUE,"neighbor","anchor_12"
"HOG:0023669",7,8,0.875,TRUE,"neighbor","anchor_12"
"HOG:0023839",3,8,0.375,FALSE,"neighbor","anchor_12"
"HOG:0023849",1,8,0.125,FALSE,"neighbor","anchor_12"
"HOG:0023877",4,8,0.5,TRUE,"neighbor","anchor_12"
"HOG:0023914",8,8,1,TRUE,"neighbor","anchor_12"
"HOG:0024255",2,8,0.25,FALSE,"neighbor","anchor_12"
"HOG:0024268",1,8,0.125,FALSE,"neighbor","anchor_12"
"HOG:0024401",8,8,1,TRUE,"neighbor","anchor_12"
"HOG:0024444",7,8,0.875,TRUE,"neighbor","anchor_12"
"HOG:0024452",8,8,1,TRUE,"neighbor","anchor_12"
"HOG:0024629",6,8,0.75,TRUE,"neighbor","anchor_12"
"HOG:0024791",5,8,0.625,TRUE,"neighbor","anchor_12"
"HOG:0024888",1,8,0.125,FALSE,"neighbor","anchor_12"
"HOG:0024976",3,8,0.375,FALSE,"neighbor","anchor_12"
"HOG:0025054",1,8,0.125,FALSE,"neighbor","anchor_12"
"HOG:0025184",1,8,0.125,FALSE,"neighbor","anchor_12"
"HOG:0025186",6,8,0.75,TRUE,"neighbor","anchor_12"
"HOG:0025219",6,8,0.75,TRUE,"neighbor","anchor_12"
"HOG:0025220",1,8,0.125,FALSE,"neighbor","anchor_12"
"HOG:0025231",1,8,0.125,FALSE,"neighbor","anchor_12"
"HOG:0025232",5,8,0.625,TRUE,"neighbor","anchor_12"
"HOG:0025256",1,8,0.125,FALSE,"neighbor","anchor_12"
"HOG:0025299",2,8,0.25,FALSE,"neighbor","anchor_12"
"HOG:0025319",4,8,0.5,TRUE,"neighbor","anchor_12"
"HOG:0025375",7,8,0.875,TRUE,"neighbor","anchor_12"
"HOG:0025456",1,8,0.125,FALSE,"neighbor","anchor_12"
"HOG:0025550",1,8,0.125,FALSE,"neighbor","anchor_12"
"HOG:0025600",2,8,0.25,FALSE,"neighbor","anchor_12"
"HOG:0025827",6,8,0.75,TRUE,"neighbor","anchor_12"
"HOG:0025828",1,8,0.125,FALSE,"neighbor","anchor_12"
"HOG:0025863",7,8,0.875,TRUE,"neighbor","anchor_12"
"HOG:0025912",1,8,0.125,FALSE,"neighbor","anchor_12"
"HOG:0026023",2,8,0.25,FALSE,"neighbor","anchor_12"
"HOG:0026136",4,8,0.5,TRUE,"neighbor","anchor_12"
"HOG:0026142",7,8,0.875,TRUE,"neighbor","anchor_12"
"HOG:0026187",1,8,0.125,FALSE,"neighbor","anchor_12"
"HOG:0026234",6,8,0.75,TRUE,"neighbor","anchor_12"
"HOG:0026244",6,8,0.75,TRUE,"neighbor","anchor_12"
"HOG:0026270",3,8,0.375,FALSE,"neighbor","anchor_12"
"HOG:0026549",1,8,0.125,FALSE,"neighbor","anchor_12"
"HOG:0026770",8,8,1,TRUE,"neighbor","anchor_12"
"HOG:0026815",2,8,0.25,FALSE,"neighbor","anchor_12"
"HOG:0026834",8,8,1,TRUE,"neighbor","anchor_12"
"HOG:0026901",1,8,0.125,FALSE,"neighbor","anchor_12"
"HOG:0026902",5,8,0.625,TRUE,"neighbor","anchor_12"
"HOG:0027048",4,8,0.5,TRUE,"neighbor","anchor_12"
"HOG:0027098",7,8,0.875,TRUE,"neighbor","anchor_12"
"HOG:0027147",4,8,0.5,TRUE,"neighbor","anchor_12"
"HOG:0027230",4,8,0.5,TRUE,"neighbor","anchor_12"
"HOG:0027276",1,8,0.125,FALSE,"neighbor","anchor_12"
"HOG:0027281",5,8,0.625,TRUE,"neighbor","anchor_12"
"HOG:0027303",6,8,0.75,TRUE,"neighbor","anchor_12"
"HOG:0027354",1,8,0.125,FALSE,"neighbor","anchor_12"
"HOG:0027495",2,8,0.25,FALSE,"neighbor","anchor_12"
"HOG:0027517",1,8,0.125,FALSE,"neighbor","anchor_12"
"HOG:0027560",2,8,0.25,FALSE,"neighbor","anchor_12"
"HOG:0027601",3,8,0.375,FALSE,"neighbor","anchor_12"
"HOG:0027683",3,8,0.375,FALSE,"neighbor","anchor_12"
"HOG:0027728",4,8,0.5,TRUE,"neighbor","anchor_12"
"HOG:0027772",1,8,0.125,FALSE,"neighbor","anchor_12"
"HOG:0027901",2,8,0.25,FALSE,"neighbor","anchor_12"
"HOG:0028008",5,8,0.625,TRUE,"neighbor","anchor_12"
"HOG:0028012",8,8,1,TRUE,"neighbor","anchor_12"
"HOG:0028015",3,8,0.375,FALSE,"neighbor","anchor_12"
"HOG:0028065",5,8,0.625,TRUE,"neighbor","anchor_12"
"HOG:0028089",8,8,1,TRUE,"neighbor","anchor_12"
"HOG:0028306",3,8,0.375,FALSE,"neighbor","anchor_12"
"HOG:0028316",3,8,0.375,FALSE,"neighbor","anchor_12"
"HOG:0028394",8,8,1,TRUE,"neighbor","anchor_12"
"HOG:0028559",1,8,0.125,FALSE,"neighbor","anchor_12"
"HOG:0028617",1,8,0.125,FALSE,"neighbor","anchor_12"
"HOG:0028717",6,8,0.75,TRUE,"neighbor","anchor_12"
"HOG:0028718",6,8,0.75,TRUE,"neighbor","anchor_12"
"HOG:0028720",4,8,0.5,TRUE,"neighbor","anchor_12"
"HOG:0028766",8,8,1,TRUE,"neighbor","anchor_12"
"HOG:0029110",7,8,0.875,TRUE,"neighbor","anchor_12"
"HOG:0029181",2,8,0.25,FALSE,"neighbor","anchor_12"
"HOG:0029310",3,8,0.375,FALSE,"neighbor","anchor_12"
"HOG:0029399",1,8,0.125,FALSE,"neighbor","anchor_12"
"HOG:0029401",6,8,0.75,TRUE,"neighbor","anchor_12"
"HOG:0029472",8,8,1,TRUE,"neighbor","anchor_12"
"HOG:0029484",8,8,1,TRUE,"neighbor","anchor_12"
"HOG:0029544",5,8,0.625,TRUE,"neighbor","anchor_12"
"HOG:0029675",1,8,0.125,FALSE,"neighbor","anchor_12"
"HOG:0029743",5,8,0.625,TRUE,"neighbor","anchor_12"
"HOG:0029907",1,8,0.125,FALSE,"neighbor","anchor_12"
"HOG:0030062",5,8,0.625,TRUE,"neighbor","anchor_12"
"HOG:0030870",1,8,0.125,FALSE,"neighbor","anchor_12"
"HOG:0030873",3,8,0.375,FALSE,"neighbor","anchor_12"
"HOG:0031060",1,8,0.125,FALSE,"neighbor","anchor_12"
"HOG:0031129",7,8,0.875,TRUE,"neighbor","anchor_12"
"HOG:0031321",8,8,1,TRUE,"neighbor","anchor_12"
"HOG:0031473",8,8,1,TRUE,"neighbor","anchor_12"
"HOG:0031530",5,8,0.625,TRUE,"neighbor","anchor_12"
"HOG:0031653",8,8,1,TRUE,"neighbor","anchor_12"
"HOG:0032037",2,8,0.25,FALSE,"neighbor","anchor_12"
"HOG:0032161",8,8,1,TRUE,"neighbor","anchor_12"
"HOG:0032320",7,8,0.875,TRUE,"neighbor","anchor_12"
"HOG:0032487",1,8,0.125,FALSE,"neighbor","anchor_12"
"HOG:0032510",2,8,0.25,FALSE,"neighbor","anchor_12"
"HOG:0032593",7,8,0.875,TRUE,"neighbor","anchor_12"
"HOG:0032625",2,8,0.25,FALSE,"neighbor","anchor_12"
"HOG:0032657",2,8,0.25,FALSE,"neighbor","anchor_12"
"HOG:0032747",2,8,0.25,FALSE,"neighbor","anchor_12"
"HOG:0032893",8,8,1,TRUE,"neighbor","anchor_12"
"HOG:0032920",6,8,0.75,TRUE,"neighbor","anchor_12"
"HOG:0032976",1,8,0.125,FALSE,"neighbor","anchor_12"
"HOG:0032979",3,8,0.375,FALSE,"neighbor","anchor_12"
"HOG:0032991",1,8,0.125,FALSE,"neighbor","anchor_12"
"HOG:0033048",1,8,0.125,FALSE,"neighbor","anchor_12"
"HOG:0033067",1,8,0.125,FALSE,"neighbor","anchor_12"
"HOG:0033256",4,8,0.5,TRUE,"neighbor","anchor_12"
"HOG:0033271",3,8,0.375,FALSE,"neighbor","anchor_12"
"HOG:0033359",7,8,0.875,TRUE,"neighbor","anchor_12"
"HOG:0033398",3,8,0.375,FALSE,"neighbor","anchor_12"
"HOG:0012056",8,8,1,TRUE,"anchor","anchor_12"
