"anchor_id","metric","anchor_hog","metric_type","statistic_orientation","concordant_mean","discordant_mean","signed_statistic","p_value","p_min","p_attainable","rank_from_top","n_tied_observed","n_tied_max","n_distinct_statistics","n_labellings","global_flip_multiplicity","blocked_label_space","blocked_p_min","blocked_p_attainable_at_best","blocked_p_below_0.05_attainable","q_bh","within_phylogenetic_pair_median","discovery_rank"
"anchor_269","matched_edge_mean_abs_log_threshold_distance","HOG:0016116","distance","discordant_minus_concordant",0.0162769604180906,0.0172470730754169,0.000970112657326213,0.142857142857143,0.0142857142857143,0.0285714285714286,10,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.0170770561877861,173
"anchor_232","matched_edge_mean_abs_log_threshold_distance","HOG:0019459","distance","discordant_minus_concordant",0.0137170686848941,0.0142670684872097,0.000549999802315649,0.142857142857143,0.0142857142857143,0.0285714285714286,10,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.0153814700933502,174
"anchor_261","matched_edge_mean_abs_log_threshold_distance","HOG:0028718","distance","discordant_minus_concordant",0.014332558029595,0.0146816678315264,0.000349109801931395,0.142857142857143,0.0142857142857143,0.0285714285714286,10,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.0143540755430641,175
"anchor_106","matched_edge_mean_abs_log_threshold_distance","HOG:0012511","distance","discordant_minus_concordant",0.0178471727382684,0.018083747976699,0.000236575238430525,0.142857142857143,0.0142857142857143,0.0285714285714286,10,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.0181283044872508,176
"anchor_327","module_edge_jaccard","HOG:0026946","similarity","concordant_minus_discordant",0.469188243886672,0.380725854742182,0.0884623891444896,0.171428571428571,0.0142857142857143,0.0285714285714286,12,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.160714285714286,177
"anchor_293","matched_edge_correlation","HOG:0027601","similarity","concordant_minus_discordant",0.117463503981694,0.0494307613827364,0.0680327425989576,0.171428571428571,0.0142857142857143,0.0285714285714286,12,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.0451298633487204,178
"anchor_295","module_edge_jaccard","HOG:0031418","similarity","concordant_minus_discordant",0.604350273264747,0.552131809691963,0.0522184635727843,0.171428571428571,0.0142857142857143,0.0285714285714286,12,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.506756756756757,179
"anchor_145","matched_edge_correlation","HOG:0026774","similarity","concordant_minus_discordant",0.157224609768246,0.124484516679955,0.0327400930882913,0.171428571428571,0.0142857142857143,0.0285714285714286,12,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.183484482835882,180
"anchor_215","module_edge_jaccard","HOG:0012403","similarity","concordant_minus_discordant",0.639175143832394,0.609455412594986,0.0297197312374071,0.171428571428571,0.0142857142857143,0.0285714285714286,12,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.644800765825057,181
"anchor_334","neighborhood_jaccard","HOG:0023048","similarity","concordant_minus_discordant",0.220369343887456,0.195681542423314,0.0246878014641424,0.171428571428571,0.0142857142857143,0.0285714285714286,12,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.191863587540279,182
"anchor_278","module_edge_jaccard","HOG:0024629","similarity","concordant_minus_discordant",0.778187748955439,0.754603545427293,0.0235842035281463,0.171428571428571,0.0142857142857143,0.0285714285714286,12,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.793698355108047,183
"anchor_205","matched_edge_correlation","HOG:0025863","similarity","concordant_minus_discordant",0.324822552236238,0.301268673276787,0.0235538789594507,0.171428571428571,0.0142857142857143,0.0285714285714286,12,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.301185107250832,184
"anchor_221","module_edge_jaccard","HOG:0028333","similarity","concordant_minus_discordant",0.594091156420816,0.571732061928643,0.0223590944921728,0.171428571428571,0.0142857142857143,0.0285714285714286,12,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.536516160868493,185
"anchor_311","module_edge_jaccard","HOG:0022963","similarity","concordant_minus_discordant",0.489100546554802,0.467424211686056,0.0216763348687465,0.171428571428571,0.0142857142857143,0.0285714285714286,12,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.437162891046386,186
"anchor_62","matched_edge_correlation","HOG:0024791","similarity","concordant_minus_discordant",0.308062806212137,0.289418530195689,0.018644276016448,0.171428571428571,0.0142857142857143,0.0285714285714286,12,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.317427346627421,187
"anchor_249","neighborhood_jaccard","HOG:0016944","similarity","concordant_minus_discordant",0.198678529436859,0.180591197708388,0.0180873317284705,0.171428571428571,0.0142857142857143,0.0285714285714286,12,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.199988607883345,188
"anchor_234","module_edge_jaccard","HOG:0024574","similarity","concordant_minus_discordant",0.461563704226249,0.445125988053954,0.0164377161722946,0.171428571428571,0.0142857142857143,0.0285714285714286,12,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.426894359213673,189
"anchor_62","neighborhood_jaccard","HOG:0024791","similarity","concordant_minus_discordant",0.439532462895566,0.423780413026377,0.0157520498691884,0.171428571428571,0.0142857142857143,0.0285714285714286,12,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.438008376310962,190
"anchor_152","module_edge_jaccard","HOG:0028198","similarity","concordant_minus_discordant",0.587874219101218,0.572140588904797,0.0157336301964208,0.171428571428571,0.0142857142857143,0.0285714285714286,12,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.583889992812751,191
"anchor_89","module_edge_jaccard","HOG:0028008","similarity","concordant_minus_discordant",0.771961278869069,0.756624529666366,0.0153367492027024,0.171428571428571,0.0142857142857143,0.0285714285714286,12,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.721227904541653,192
"anchor_133","module_edge_jaccard","HOG:0020711","similarity","concordant_minus_discordant",0.886082298714601,0.870852176380525,0.0152301223340757,0.171428571428571,0.0142857142857143,0.0285714285714286,12,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.882782792799435,193
"anchor_158","neighborhood_jaccard","HOG:0006208","similarity","concordant_minus_discordant",0.246415968535323,0.231469357362776,0.0149466111725476,0.171428571428571,0.0142857142857143,0.0285714285714286,12,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.203682132919174,194
"anchor_102","module_edge_jaccard","HOG:0006009","similarity","concordant_minus_discordant",0.803169663933003,0.788995902109447,0.0141737618235553,0.171428571428571,0.0142857142857143,0.0285714285714286,12,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.77144671848654,195
"anchor_92","module_edge_jaccard","HOG:0028695","similarity","concordant_minus_discordant",0.546672574206436,0.53330998591149,0.0133625882949456,0.171428571428571,0.0142857142857143,0.0285714285714286,12,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.542310612222765,196
"anchor_104","neighborhood_jaccard","HOG:0021825","similarity","concordant_minus_discordant",0.320986110525156,0.307640891013605,0.0133452195115508,0.171428571428571,0.0142857142857143,0.0285714285714286,12,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.302704463994787,197
"anchor_134","module_edge_jaccard","HOG:0030881","similarity","concordant_minus_discordant",0.522640373918762,0.509806837597955,0.0128335363208063,0.171428571428571,0.0142857142857143,0.0285714285714286,12,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.515199827383664,198
"anchor_76","module_edge_jaccard","HOG:0016566","similarity","concordant_minus_discordant",0.736054983062748,0.72390967660311,0.0121453064596384,0.171428571428571,0.0142857142857143,0.0285714285714286,12,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.741699378559098,199
"anchor_264","neighborhood_jaccard","HOG:0003561","similarity","concordant_minus_discordant",0.175855147001078,0.164128101187183,0.0117270458138944,0.171428571428571,0.0142857142857143,0.0285714285714286,12,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.195144724556489,200
"anchor_181","neighborhood_jaccard","HOG:0011544","similarity","concordant_minus_discordant",0.242711922723488,0.231694382888278,0.0110175398352096,0.171428571428571,0.0142857142857143,0.0285714285714286,12,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.253830519074422,201
"anchor_57","module_edge_jaccard","HOG:0031653","similarity","concordant_minus_discordant",0.790720543743008,0.780151897117695,0.0105686466253124,0.171428571428571,0.0142857142857143,0.0285714285714286,12,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.788387166413421,202
"anchor_50","module_edge_jaccard","HOG:0010736","similarity","concordant_minus_discordant",0.830781993957808,0.822032197826054,0.00874979613175386,0.171428571428571,0.0142857142857143,0.0285714285714286,12,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.823434109706,203
"anchor_09","module_edge_jaccard","HOG:0029484","similarity","concordant_minus_discordant",0.739339784432194,0.731414946381519,0.0079248380506749,0.171428571428571,0.0142857142857143,0.0285714285714286,12,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.739458403059447,204
"anchor_220","matched_edge_mean_abs_log_threshold_distance","HOG:0011715","distance","discordant_minus_concordant",0.0180881147088111,0.0188385204694223,0.000750405760611184,0.171428571428571,0.0142857142857143,0.0285714285714286,12,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.0191445486118325,205
"anchor_97","matched_edge_mean_abs_log_threshold_distance","HOG:0011541","distance","discordant_minus_concordant",0.0161561844234726,0.016899407038483,0.000743222615010388,0.171428571428571,0.0142857142857143,0.0285714285714286,12,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.018303446904631,206
"anchor_209","matched_edge_mean_abs_log_threshold_distance","HOG:0024277","distance","discordant_minus_concordant",0.0153542998119739,0.0159322760943113,0.000577976282337416,0.171428571428571,0.0142857142857143,0.0285714285714286,12,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.0163034452561486,207
"anchor_226","matched_edge_mean_abs_log_threshold_distance","HOG:0025149","distance","discordant_minus_concordant",0.0164771546049375,0.0170128497179508,0.00053569511301332,0.171428571428571,0.0142857142857143,0.0285714285714286,12,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.0173390033434013,208
"anchor_122","matched_edge_mean_abs_log_threshold_distance","HOG:0012297","distance","discordant_minus_concordant",0.016656882976148,0.0171627110892415,0.000505828113093489,0.171428571428571,0.0142857142857143,0.0285714285714286,12,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.0180893701443884,209
"anchor_208","matched_edge_mean_abs_log_threshold_distance","HOG:0027147","distance","discordant_minus_concordant",0.0146766255446781,0.0151013458285022,0.000424720283824041,0.171428571428571,0.0142857142857143,0.0285714285714286,12,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.0147047102185142,210
"anchor_96","matched_edge_mean_abs_log_threshold_distance","HOG:0012012","distance","discordant_minus_concordant",0.0174798288184387,0.0177556425504848,0.000275813732046163,0.171428571428571,0.0142857142857143,0.0285714285714286,12,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.0177487405855121,211
"anchor_51","matched_edge_mean_abs_log_threshold_distance","HOG:0023192","distance","discordant_minus_concordant",0.0145537216090582,0.0147555215822348,0.000201799973176596,0.171428571428571,0.0142857142857143,0.0285714285714286,12,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.0152243161684981,212
"anchor_73","matched_edge_mean_abs_log_threshold_distance","HOG:0029110","distance","discordant_minus_concordant",0.0143432534320165,0.0145361647804639,0.000192911348447409,0.171428571428571,0.0142857142857143,0.0285714285714286,12,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.0148744604168704,213
"anchor_222","matched_edge_correlation","HOG:0032963","similarity","concordant_minus_discordant",0.103449160759401,0.0471720046089684,0.0562771561504324,0.2,0.0142857142857143,0.0285714285714286,14,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.114966559792505,214
"anchor_197","matched_edge_correlation","HOG:0006052","similarity","concordant_minus_discordant",0.287120143637305,0.236666398893549,0.0504537447437564,0.2,0.0142857142857143,0.0285714285714286,14,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.313181123469678,215
"anchor_177","matched_edge_correlation","HOG:0000535","similarity","concordant_minus_discordant",0.227139152256774,0.184632835778226,0.0425063164785479,0.2,0.0142857142857143,0.0285714285714286,14,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.171814625121751,216
"anchor_246","module_edge_jaccard","HOG:0027495","similarity","concordant_minus_discordant",0.671613139591306,0.647270704233943,0.0243424353573634,0.2,0.0142857142857143,0.0285714285714286,14,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.660653156237163,217
"anchor_165","neighborhood_jaccard","HOG:0027303","similarity","concordant_minus_discordant",0.334151414930755,0.312354789609155,0.0217966253215998,0.2,0.0142857142857143,0.0285714285714286,14,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.376899895178197,218
"anchor_312","module_edge_jaccard","HOG:0023825","similarity","concordant_minus_discordant",0.533904194528601,0.513372376533199,0.0205318179954024,0.2,0.0142857142857143,0.0285714285714286,14,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.456575682382134,219
"anchor_161","module_edge_jaccard","HOG:0025959","similarity","concordant_minus_discordant",0.546540455347409,0.526222685538669,0.0203177698087403,0.2,0.0142857142857143,0.0285714285714286,14,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.544309856809857,220
"anchor_88","neighborhood_jaccard","HOG:0025219","similarity","concordant_minus_discordant",0.40731416559565,0.387102482472078,0.020211683123572,0.2,0.0142857142857143,0.0285714285714286,14,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.433907449678356,221
"anchor_246","neighborhood_jaccard","HOG:0027495","similarity","concordant_minus_discordant",0.28697601322163,0.269092657865845,0.0178833553557852,0.2,0.0142857142857143,0.0285714285714286,14,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.295770085153647,222
"anchor_63","neighborhood_jaccard","HOG:0020349","similarity","concordant_minus_discordant",0.434250265809303,0.417672956577658,0.0165773092316442,0.2,0.0142857142857143,0.0285714285714286,14,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.432280701754386,223
"anchor_145","neighborhood_jaccard","HOG:0026774","similarity","concordant_minus_discordant",0.290317781471678,0.274669950630967,0.0156478308407104,0.2,0.0142857142857143,0.0285714285714286,14,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.290306462358428,224
"anchor_309","neighborhood_jaccard","HOG:0011540","similarity","concordant_minus_discordant",0.250867169487153,0.235960321849907,0.0149068476372458,0.2,0.0142857142857143,0.0285714285714286,14,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.264242256637168,225
"anchor_153","module_edge_jaccard","HOG:0028065","similarity","concordant_minus_discordant",0.746918276179103,0.73236029638015,0.0145579797989527,0.2,0.0142857142857143,0.0285714285714286,14,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.743870523415978,226
"anchor_137","neighborhood_jaccard","HOG:0012334","similarity","concordant_minus_discordant",0.212473251571485,0.198127913385081,0.0143453381864043,0.2,0.0142857142857143,0.0285714285714286,14,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.222199609247802,227
"anchor_159","neighborhood_jaccard","HOG:0028145","similarity","concordant_minus_discordant",0.276130500090211,0.261883197201854,0.0142473028883573,0.2,0.0142857142857143,0.0285714285714286,14,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.274378009630819,228
"anchor_289","neighborhood_jaccard","HOG:0012227","similarity","concordant_minus_discordant",0.16848050127103,0.154995564075637,0.0134849371953926,0.2,0.0142857142857143,0.0285714285714286,14,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.143717728055077,229
"anchor_253","neighborhood_jaccard","HOG:0006149","similarity","concordant_minus_discordant",0.192394052766081,0.180548998921679,0.0118450538444012,0.2,0.0142857142857143,0.0285714285714286,14,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.196207110376189,230
"anchor_77","neighborhood_jaccard","HOG:0024401","similarity","concordant_minus_discordant",0.433773304428472,0.422044773948663,0.0117285304798089,0.2,0.0142857142857143,0.0285714285714286,14,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.443672839506173,231
"anchor_183","neighborhood_jaccard","HOG:0031530","similarity","concordant_minus_discordant",0.2595837831028,0.247894180062073,0.0116896030407271,0.2,0.0142857142857143,0.0285714285714286,14,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.2472300544061,232
"anchor_241","module_edge_jaccard","HOG:0026507","similarity","concordant_minus_discordant",0.570814255478441,0.55922458437928,0.0115896710991609,0.2,0.0142857142857143,0.0285714285714286,14,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.547156854416221,233
"anchor_166","neighborhood_jaccard","HOG:0016397","similarity","concordant_minus_discordant",0.290125903386204,0.278658649114919,0.0114672542712849,0.2,0.0142857142857143,0.0285714285714286,14,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.263464177202783,234
"anchor_105","neighborhood_jaccard","HOG:0027704","similarity","concordant_minus_discordant",0.26934526286647,0.258120309445587,0.0112249534208827,0.2,0.0142857142857143,0.0285714285714286,14,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.254365671641791,235
"anchor_262","neighborhood_jaccard","HOG:0023896","similarity","concordant_minus_discordant",0.191865524350074,0.181075771191778,0.0107897531582959,0.2,0.0142857142857143,0.0285714285714286,14,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.174646892655367,236
"anchor_55","neighborhood_jaccard","HOG:0021036","similarity","concordant_minus_discordant",0.507758330435822,0.497750118076196,0.0100082123596255,0.2,0.0142857142857143,0.0285714285714286,14,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.514130434782609,237
"anchor_117","neighborhood_jaccard","HOG:0021123","similarity","concordant_minus_discordant",0.273268776121689,0.263312952980247,0.00995582314144261,0.2,0.0142857142857143,0.0285714285714286,14,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.29812661498708,238
"anchor_285","neighborhood_jaccard","HOG:0025342","similarity","concordant_minus_discordant",0.227168562663641,0.219023840098069,0.00814472256557136,0.2,0.0142857142857143,0.0285714285714286,14,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.254679144385027,239
"anchor_68","module_edge_jaccard","HOG:0000537","similarity","concordant_minus_discordant",0.789600709193101,0.783035955247905,0.00656475394519551,0.2,0.0142857142857143,0.0285714285714286,14,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.78101470089123,240
"anchor_120","matched_edge_mean_abs_log_threshold_distance","HOG:0027421","distance","discordant_minus_concordant",0.0158686515404275,0.0164048188258813,0.000536167285453786,0.2,0.0142857142857143,0.0285714285714286,14,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.0169018666228693,241
"anchor_195","matched_edge_mean_abs_log_threshold_distance","HOG:0029148","distance","discordant_minus_concordant",0.0175490180109921,0.0179646211920763,0.00041560318108411,0.2,0.0142857142857143,0.0285714285714286,14,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.0191018570177957,242
"anchor_192","matched_edge_mean_abs_log_threshold_distance","HOG:0010481","distance","discordant_minus_concordant",0.017090361047504,0.0174110302461665,0.000320669198662513,0.2,0.0142857142857143,0.0285714285714286,14,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.0174045402575205,243
"anchor_98","matched_edge_mean_abs_log_threshold_distance","HOG:0018100","distance","discordant_minus_concordant",0.0147557919485519,0.015035934440582,0.000280142492030096,0.2,0.0142857142857143,0.0285714285714286,14,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.0154667586531219,244
"anchor_80","matched_edge_mean_abs_log_threshold_distance","HOG:0025232","distance","discordant_minus_concordant",0.014341674437556,0.0146188928726825,0.000277218435126432,0.2,0.0142857142857143,0.0285714285714286,14,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.0150574013136661,245
"anchor_157","matched_edge_mean_abs_log_threshold_distance","HOG:0029921","distance","discordant_minus_concordant",0.0177456411077535,0.0179966999333657,0.000251058825612192,0.2,0.0142857142857143,0.0285714285714286,14,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.0180605644712027,246
"anchor_46","matched_edge_mean_abs_log_threshold_distance","HOG:0021895","distance","discordant_minus_concordant",0.0143529682361672,0.0145382459346972,0.000185277698530039,0.2,0.0142857142857143,0.0285714285714286,14,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.0144578762921647,247
"anchor_307","module_edge_jaccard","HOG:0010703","similarity","concordant_minus_discordant",0.609613534613535,0.554049938548294,0.0555635960652409,0.228571428571429,0.0142857142857143,0.0285714285714286,16,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.510683760683761,248
"anchor_317","matched_edge_correlation","HOG:0030885","similarity","concordant_minus_discordant",0.169734828287047,0.132373471225037,0.0373613570620097,0.228571428571429,0.0142857142857143,0.0285714285714286,16,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.22462824127828,249
"anchor_195","matched_edge_correlation","HOG:0029148","similarity","concordant_minus_discordant",0.146378830325144,0.117286095788775,0.0290927345363689,0.228571428571429,0.0142857142857143,0.0285714285714286,16,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.0451120904142994,250
"anchor_266","matched_edge_correlation","HOG:0028440","similarity","concordant_minus_discordant",0.170192652894883,0.141616656218574,0.0285759966763091,0.228571428571429,0.0142857142857143,0.0285714285714286,16,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.124261280350794,251
"anchor_310","module_edge_jaccard","HOG:0007835","similarity","concordant_minus_discordant",0.706046109057617,0.680233950186899,0.0258121588707184,0.228571428571429,0.0142857142857143,0.0285714285714286,16,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.633115337149076,252
"anchor_331","module_edge_jaccard","HOG:0027285","similarity","concordant_minus_discordant",0.631320167540673,0.606150892395956,0.0251692751447177,0.228571428571429,0.0142857142857143,0.0285714285714286,16,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.577402402402402,253
"anchor_299","module_edge_jaccard","HOG:0025316","similarity","concordant_minus_discordant",0.52244676405172,0.498407118680657,0.0240396453710633,0.228571428571429,0.0142857142857143,0.0285714285714286,16,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.498390206284943,254
"anchor_219","module_edge_jaccard","HOG:0025848","similarity","concordant_minus_discordant",0.545855206795238,0.524054168823206,0.021801037972032,0.228571428571429,0.0142857142857143,0.0285714285714286,16,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.533317337355179,255
"anchor_315","neighborhood_jaccard","HOG:0008733","similarity","concordant_minus_discordant",0.201651156938283,0.182412169754758,0.0192389871835242,0.228571428571429,0.0142857142857143,0.0285714285714286,16,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.183871683871684,256
"anchor_287","module_edge_jaccard","HOG:0028018","similarity","concordant_minus_discordant",0.501374409968003,0.482521334033969,0.0188530759340347,0.228571428571429,0.0142857142857143,0.0285714285714286,16,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.43726626776365,257
"anchor_244","module_edge_jaccard","HOG:0027351","similarity","concordant_minus_discordant",0.46399064882313,0.44557016837372,0.01842048044941,0.228571428571429,0.0142857142857143,0.0285714285714286,16,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.436507936507937,258
"anchor_313","module_edge_jaccard","HOG:0007849","similarity","concordant_minus_discordant",0.445522785538179,0.430059928107631,0.015462857430548,0.228571428571429,0.0142857142857143,0.0285714285714286,16,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.461426066627703,259
"anchor_188","module_edge_jaccard","HOG:0005666","similarity","concordant_minus_discordant",0.509047898582127,0.494601200238798,0.014446698343329,0.228571428571429,0.0142857142857143,0.0285714285714286,16,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.477054244198261,260
"anchor_221","neighborhood_jaccard","HOG:0028333","similarity","concordant_minus_discordant",0.250402949674291,0.236290698952373,0.0141122507219171,0.228571428571429,0.0142857142857143,0.0285714285714286,16,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.231240981240981,261
"anchor_94","matched_edge_correlation","HOG:0008605","similarity","concordant_minus_discordant",0.126088139406497,0.112027674684563,0.0140604647219339,0.228571428571429,0.0142857142857143,0.0285714285714286,16,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.101646905944337,262
"anchor_218","module_edge_jaccard","HOG:0029429","similarity","concordant_minus_discordant",0.526457295224446,0.512551730892063,0.0139055643323832,0.228571428571429,0.0142857142857143,0.0285714285714286,16,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.510675530152419,263
"anchor_257","neighborhood_jaccard","HOG:0011942","similarity","concordant_minus_discordant",0.279494093047076,0.265822739887367,0.013671353159709,0.228571428571429,0.0142857142857143,0.0285714285714286,16,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.320878506281191,264
"anchor_167","neighborhood_jaccard","HOG:0027529","similarity","concordant_minus_discordant",0.195895546511233,0.182499701704449,0.0133958448067844,0.228571428571429,0.0142857142857143,0.0285714285714286,16,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.210526315789474,265
"anchor_191","neighborhood_jaccard","HOG:0022918","similarity","concordant_minus_discordant",0.230208860030985,0.217426058428846,0.012782801602139,0.228571428571429,0.0142857142857143,0.0285714285714286,16,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.166791023359927,266
"anchor_136","module_edge_jaccard","HOG:0012101","similarity","concordant_minus_discordant",0.557639719428064,0.545164242460662,0.0124754769674018,0.228571428571429,0.0142857142857143,0.0285714285714286,16,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.574677860210855,267
"anchor_283","neighborhood_jaccard","HOG:0026360","similarity","concordant_minus_discordant",0.183620616828702,0.171194184129539,0.0124264326991629,0.228571428571429,0.0142857142857143,0.0285714285714286,16,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.192688332282532,268
"anchor_84","neighborhood_jaccard","HOG:0030062","similarity","concordant_minus_discordant",0.356278979309006,0.344819666750492,0.0114593125585139,0.228571428571429,0.0142857142857143,0.0285714285714286,16,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.317025089605735,269
"anchor_144","module_edge_jaccard","HOG:0028381","similarity","concordant_minus_discordant",0.536320265441139,0.525523695537737,0.0107965699034017,0.228571428571429,0.0142857142857143,0.0285714285714286,16,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.507190603671938,270
"anchor_172","neighborhood_jaccard","HOG:0007645","similarity","concordant_minus_discordant",0.313896277411384,0.303714241276231,0.0101820361351537,0.228571428571429,0.0142857142857143,0.0285714285714286,16,2,2,35,70,2,16,0.0625,0.125,FALSE,0.962990654205607,0.341046149939694,271
