"anchor_id","anchor_hog","species","tissue","time_point","day","context","n_replicates","n_core_hogs_present","n_core_hogs_scored","n_core_hogs_unresolved_present","core_hog_coverage","module_score_mean","module_score_sd","module_score_se","anchor_score_mean","anchor_score_sd"
"anchor_11","HOG:0026770","HJUB","root","T2",14.5,"root::T2",4,142,133,9,0.936619718309859,-0.722712017317501,0.0210579085948668,0.0105289542974334,-0.695635760255252,0.0389280577616893
"anchor_11","HOG:0026770","HJUB","root","T3",28.4898614550509,"root::T3",4,142,133,9,0.936619718309859,-0.702258156209945,0.0330597932326412,0.0165298966163206,-0.656158119929922,0.0440293596787936
"anchor_11","HOG:0026770","HJUB","root","T4",42.7313175218636,"root::T4",4,142,133,9,0.936619718309859,-0.660712636266107,0.0188079556551061,0.00940397782755305,-0.669569625196984,0.0273297817221324
"anchor_11","HOG:0026770","HJUB","root","T5",56.4998699010652,"root::T5",4,142,133,9,0.936619718309859,-0.663383615410415,0.0145438452804408,0.00727192264022038,-0.76608344993558,0.066964992551633
"anchor_11","HOG:0026770","BMAX","leaf","T1",7.47957433613505,"leaf::T1",4,142,114,28,0.802816901408451,0.803425664325835,0.0541504967023128,0.0270752483511564,0.721672393652474,0.0363354001675534
"anchor_11","HOG:0026770","BMAX","leaf","T2",14.5,"leaf::T2",4,142,114,28,0.802816901408451,0.931551655176333,0.0505398446858379,0.025269922342919,0.830567169344303,0.0454137046297979
"anchor_11","HOG:0026770","BMAX","leaf","T3",28.4898614550509,"leaf::T3",4,142,114,28,0.802816901408451,0.815732504294901,0.041424428009886,0.020712214004943,0.774594344236778,0.0452778861038182
"anchor_11","HOG:0026770","BMAX","leaf","T4",42.7313175218636,"leaf::T4",4,142,114,28,0.802816901408451,0.66697523530395,0.0942482627872402,0.0471241313936201,0.625692014595826,0.0838673570312626
"anchor_11","HOG:0026770","BMAX","leaf","T5",56.4998699010652,"leaf::T5",4,142,114,28,0.802816901408451,0.619120804798308,0.132511929967171,0.0662559649835853,0.537794369712601,0.112198011057846
"anchor_11","HOG:0026770","BMAX","root","T1",7.47957433613505,"root::T1",4,142,114,28,0.802816901408451,-0.660293136904028,0.0377638892449669,0.0188819446224835,-0.702175274791329,0.0745479279435789
