"anchor_hog","tissue","heterochrony_pattern","anchor_phase_difference","anchor_phase_direction","anchor_pair_agreement","anchor_bootstrap_support","anchor_effect_percentile","module_phase_difference","module_phase_direction","module_pair_agreement","module_bootstrap_support","module_effect_percentile","is_eligible_anchor","hotspot_direction","topology_supported","best_arabi_defline","best_rice_defline","regulator_direction","regulator_classes","regulator_arabi_defline","regulator_rice_defline","is_hotspot","is_recurrent_regulator","anchor_adjusted_phase_median_annual_minus_perennial","anchor_adjusted_phase_pair_agreement","anchor_adjusted_phase_direction","anchor_adjusted_phase_leave_one_pair_out_stable","anchor_adjusted_phase_absolute_effect_percentile","anchor_adjusted_phase_median_shape_correlation","module_adjusted_phase_median_annual_minus_perennial","module_adjusted_phase_pair_agreement","module_adjusted_phase_direction","module_adjusted_phase_leave_one_pair_out_stable","module_adjusted_phase_absolute_effect_percentile","module_adjusted_phase_median_shape_correlation","anchor_shape_median_annual_minus_perennial","anchor_shape_pair_agreement","anchor_shape_direction","anchor_shape_leave_one_pair_out_stable","anchor_shape_absolute_effect_percentile","anchor_shape_median_shape_correlation","module_shape_median_annual_minus_perennial","module_shape_pair_agreement","module_shape_direction","module_shape_leave_one_pair_out_stable","module_shape_absolute_effect_percentile","module_shape_median_shape_correlation","anchor_mean_median_annual_minus_perennial","anchor_mean_pair_agreement","anchor_mean_direction","anchor_mean_leave_one_pair_out_stable","anchor_mean_absolute_effect_percentile","anchor_mean_median_shape_correlation","module_mean_median_annual_minus_perennial","module_mean_pair_agreement","module_mean_direction","module_mean_leave_one_pair_out_stable","module_mean_absolute_effect_percentile","module_mean_median_shape_correlation","anchor_amplitude_median_annual_minus_perennial","anchor_amplitude_pair_agreement","anchor_amplitude_direction","anchor_amplitude_leave_one_pair_out_stable","anchor_amplitude_absolute_effect_percentile","anchor_amplitude_median_shape_correlation","module_amplitude_median_annual_minus_perennial","module_amplitude_pair_agreement","module_amplitude_direction","module_amplitude_leave_one_pair_out_stable","module_amplitude_absolute_effect_percentile","module_amplitude_median_shape_correlation","phase_lag_median_annual_minus_perennial","phase_lag_pair_agreement","phase_lag_direction","phase_lag_leave_one_pair_out_stable","phase_lag_absolute_effect_percentile","phase_lag_median_shape_correlation"
"HOG:0032765","leaf","coordinated_phase_shift",0.224837805211811,"annual_later_or_higher",3,1,0.979472140762463,0.238542491085496,"annual_later_or_higher",3,0.997995991983968,0.99702380952381,TRUE,"annual",TRUE,"Zinc finger, C3HC4 type (RING finger) family protein","",,,,,TRUE,FALSE,0.221247424176591,3,"annual_later_or_higher",TRUE,0.970674486803519,,0.16905782592135,3,"annual_later_or_higher",TRUE,0.961309523809524,,0.25,4,"annual_later_or_higher",TRUE,0.975073313782991,-0.0276042915246263,0.25,4,"annual_later_or_higher",TRUE,0.982142857142857,-0.281288019259038,-0.178064751362737,3,"annual_earlier_or_lower",TRUE,0.709677419354839,,-0.2675468952471,3,"annual_earlier_or_lower",TRUE,0.889880952380952,,0.1698085174822,2,"annual_later_or_higher",FALSE,0.697947214076246,,-0.145986680752378,3,"annual_earlier_or_lower",TRUE,0.770833333333333,,-0.0303145082128726,3,"annual_earlier_or_lower",TRUE,0.482142857142857,
"HOG:0025960","root","anchor_only_phase_shift",0.233239413614405,"annual_later_or_higher",3,0.953907815631262,0.970674486803519,,,,,,FALSE,,,,,"annual","any_regulator;gene_expression_regulator;chromatin_regulator","SNF2 domain-containing protein / helicase domain-containing protein / zinc finger protein-related","SNF2 family N-terminal domain containing protein, expressed",FALSE,TRUE,0.197027756325019,3,"annual_later_or_higher",TRUE,0.935483870967742,,,,,,,,-0.16,3,"annual_earlier_or_lower",TRUE,0.74633431085044,-0.318196123356202,,,,,,,0.119426914516586,2,"annual_later_or_higher",FALSE,0.741935483870968,,,,,,,,-1.16894808802977,4,"annual_earlier_or_lower",TRUE,0.991202346041056,,,,,,,,,,,,,
"HOG:0026234","root","module_only_phase_shift",0.0520771832314007,"annual_later_or_higher",3,0.801603206412826,0.416422287390029,0.204796435165105,"annual_later_or_higher",4,0.98997995991984,0.949404761904762,TRUE,"annual",TRUE,"zeta-carotene desaturase","zeta-carotene desaturase, chloroplast/chromoplast precursor, putative, expressed",,,,,TRUE,FALSE,0.0258727958844364,3,"annual_later_or_higher",TRUE,0.178885630498534,,0.15785097113536,4,"annual_later_or_higher",TRUE,0.81547619047619,,0.1,3,"annual_later_or_higher",TRUE,0.538123167155425,0.561730372657267,0.115,2,"annual_later_or_higher",FALSE,0.586309523809524,-0.214044681956763,0.202116704337488,3,"annual_later_or_higher",TRUE,0.900293255131965,,0.0488041843547339,4,"annual_later_or_higher",TRUE,0.625,,-0.178862694482189,3,"annual_earlier_or_lower",TRUE,0.727272727272727,,0.0360861434283035,3,"annual_later_or_higher",TRUE,0.241071428571429,,-0.142852299267785,4,"annual_earlier_or_lower",TRUE,0.904761904761905,
"HOG:0011541","leaf","coordinated_phase_shift",0.199589908417727,"annual_later_or_higher",3,1,0.93841642228739,0.190016094991329,"annual_later_or_higher",3,0.98997995991984,0.946428571428571,TRUE,"annual",TRUE,"transcription regulatory protein SNF2, putative","SNF2 family N-terminal domain containing protein, expressed","annual","any_regulator;gene_expression_regulator;transcription_regulator;chromatin_regulator","transcription regulatory protein SNF2, putative","SNF2 family N-terminal domain containing protein, expressed",TRUE,TRUE,0.189519245703315,3,"annual_later_or_higher",TRUE,0.917888563049853,,0.145143180684949,3,"annual_later_or_higher",TRUE,0.898809523809524,,0.205,4,"annual_later_or_higher",TRUE,0.89149560117302,0.0920914180189818,0.23,4,"annual_later_or_higher",TRUE,0.928571428571429,0.203317890231919,-0.16204904251641,3,"annual_earlier_or_lower",TRUE,0.665689149560117,,-0.263401209166103,3,"annual_earlier_or_lower",TRUE,0.880952380952381,,0.104265375859019,3,"annual_later_or_higher",TRUE,0.513196480938416,,-0.0555083731566641,2,"annual_earlier_or_lower",FALSE,0.324404761904762,,-0.0343194689127722,3,"annual_earlier_or_lower",TRUE,0.535714285714286,
"HOG:0026838","leaf","coordinated_phase_shift",0.139597888867695,"annual_later_or_higher",3,0.887775551102204,0.818181818181818,0.186312021793503,"annual_later_or_higher",3,0.979959919839679,0.93452380952381,TRUE,"annual",TRUE,"(1 of 1) PTHR15922:SF2 - NEUROBLASTOMA-AMPLIFIED SEQUENCE","expressed protein",,,,,TRUE,FALSE,0.0857893097128935,3,"annual_later_or_higher",TRUE,0.63049853372434,,0.12371582116371,3,"annual_later_or_higher",TRUE,0.869047619047619,,0.15,4,"annual_later_or_higher",TRUE,0.769794721407625,0.343280770155449,0.18,4,"annual_later_or_higher",TRUE,0.867559523809524,0.308348837982347,0.00645251920503764,2,"annual_later_or_higher",FALSE,0.0381231671554252,,-0.258452193921982,3,"annual_earlier_or_lower",TRUE,0.87797619047619,,-0.47314074839879,4,"annual_earlier_or_lower",TRUE,0.932551319648094,,-0.238200503379816,2,"annual_earlier_or_lower",FALSE,0.931547619047619,,-0.0724741152028617,3,"annual_earlier_or_lower",TRUE,0.833333333333333,
"HOG:0027421","leaf","module_only_phase_shift",0.0416596772343222,"annual_later_or_higher",3,0.871743486973948,0.372434017595308,0.183756485172232,"annual_later_or_higher",3,0.985971943887776,0.931547619047619,TRUE,"annual",TRUE,"GYF domain-containing protein","GYF domain containing protein, putative, expressed",,,,,TRUE,FALSE,0.112157888799324,3,"annual_later_or_higher",TRUE,0.736070381231672,,0.14568737504047,3,"annual_later_or_higher",TRUE,0.904761904761905,,-0.115,2,"annual_earlier_or_lower",FALSE,0.626099706744868,0.307730295590315,0.12,3,"annual_later_or_higher",TRUE,0.700892857142857,0.103996157623484,-0.513322174127295,4,"annual_earlier_or_lower",TRUE,0.964809384164223,,-0.323373287688268,3,"annual_earlier_or_lower",TRUE,0.928571428571429,,0.164105844351317,3,"annual_later_or_higher",TRUE,0.686217008797654,,-0.118238316070564,3,"annual_earlier_or_lower",TRUE,0.654761904761905,,-0.0703736296161187,3,"annual_earlier_or_lower",TRUE,0.818452380952381,
"HOG:0010551","leaf","coordinated_phase_shift",0.106827282543982,"annual_later_or_higher",3,0.997995991983968,0.756598240469208,0.181267890561439,"annual_later_or_higher",3,0.98997995991984,0.919642857142857,TRUE,"annual",TRUE,"","MATH domain containing protein, expressed",,,,,TRUE,FALSE,0.13436611794986,4,"annual_later_or_higher",TRUE,0.818181818181818,,0.159524127175261,4,"annual_later_or_higher",TRUE,0.93452380952381,,0.055,2,"annual_later_or_higher",FALSE,0.340175953079179,0.621267911454437,0.1,2,"annual_later_or_higher",FALSE,0.595238095238095,0.143868438146041,-0.393626470368989,3,"annual_earlier_or_lower",TRUE,0.941348973607038,,-0.383963811419959,4,"annual_earlier_or_lower",TRUE,0.955357142857143,,-0.290062455239351,2,"annual_earlier_or_lower",FALSE,0.853372434017595,,-0.072368960650838,3,"annual_earlier_or_lower",TRUE,0.443452380952381,,0.00193583082213869,2,"annual_later_or_higher",FALSE,0.0386904761904762,
"HOG:0006131","leaf","coordinated_phase_shift",0.182421947390283,"annual_later_or_higher",3,0.957915831663327,0.909090909090909,0.146628948628073,"annual_later_or_higher",3,0.997995991983968,0.875,TRUE,"annual",TRUE,"DNA-binding bromodomain-containing protein","",,,,,TRUE,FALSE,0.20996078279616,3,"annual_later_or_higher",TRUE,0.961876832844575,,0.124885185241895,2,"annual_later_or_higher",FALSE,0.87797619047619,,0.24,3,"annual_later_or_higher",TRUE,0.935483870967742,0.246545712163247,0.11,3,"annual_later_or_higher",TRUE,0.642857142857143,0.317589984195794,-0.171764774521122,3,"annual_earlier_or_lower",TRUE,0.69208211143695,,-0.425566167287061,3,"annual_earlier_or_lower",TRUE,0.964285714285714,,0.766134837598435,3,"annual_later_or_higher",TRUE,0.98533724340176,,0.172375710564346,2,"annual_later_or_higher",FALSE,0.848214285714286,,-0.000424036878997891,2,"annual_earlier_or_lower",FALSE,0.00892857142857143,
"HOG:0025149","leaf","coordinated_phase_shift",0.17376085253199,"annual_later_or_higher",3,0.991983967935872,0.888563049853372,0.171989916113456,"annual_later_or_higher",3,0.98997995991984,0.907738095238095,TRUE,"annual",TRUE,"chromatin remodeling 4","CHR4/MI-2-LIKE, putative, expressed","annual","any_regulator;gene_expression_regulator;chromatin_regulator","chromatin remodeling 4","CHR4/MI-2-LIKE, putative, expressed",TRUE,TRUE,0.168184852051193,3,"annual_later_or_higher",TRUE,0.885630498533724,,0.150246152727278,3,"annual_later_or_higher",TRUE,0.925595238095238,,-0.01,2,"annual_earlier_or_lower",FALSE,0.0733137829912024,0.206260086514507,0.1,2,"annual_later_or_higher",FALSE,0.580357142857143,0.0884221370845314,-0.531277014446488,4,"annual_earlier_or_lower",TRUE,0.973607038123167,,-0.433690623878699,4,"annual_earlier_or_lower",TRUE,0.970238095238095,,0.097790069297942,2,"annual_later_or_higher",FALSE,0.475073313782991,,0.0520328446359134,2,"annual_later_or_higher",FALSE,0.303571428571429,,-0.0697355351033554,3,"annual_earlier_or_lower",TRUE,0.8125,
"HOG:0006131","root","anchor_only_phase_shift",0.160272069099485,"annual_later_or_higher",4,0.947895791583166,0.903225806451613,0.0979177460373385,"annual_later_or_higher",3,0.851703406813627,0.642857142857143,TRUE,"annual",TRUE,"DNA-binding bromodomain-containing protein","",,,,,TRUE,FALSE,0.158988792652766,3,"annual_later_or_higher",TRUE,0.879765395894428,,0.00763309329324849,2,"annual_later_or_higher",FALSE,0.0595238095238095,,0,1,"tied",FALSE,0.00879765395894428,0.655552330072545,0,2,"tied",FALSE,0.0223214285714286,0.651036067029916,0.145005346473338,2,"annual_later_or_higher",FALSE,0.80058651026393,,0.255357423596913,3,"annual_later_or_higher",TRUE,0.958333333333333,,0.842232183543642,3,"annual_later_or_higher",TRUE,0.970674486803519,,-0.061327117691002,2,"annual_earlier_or_lower",FALSE,0.452380952380952,,0.0291474850354101,3,"annual_later_or_higher",TRUE,0.354166666666667,
"HOG:0027918","root","coordinated_phase_shift",0.158864616490085,"annual_later_or_higher",4,0.929859719438878,0.900293255131965,0.119113351180148,"annual_later_or_higher",4,0.937875751503006,0.773809523809524,TRUE,"annual",TRUE,"nucleic acid binding;zinc ion binding;DNA binding","plus-3 domain containing protein, expressed",,,,,TRUE,FALSE,0.138604110084242,4,"annual_later_or_higher",TRUE,0.824046920821114,,0.0667859068379341,3,"annual_later_or_higher",TRUE,0.443452380952381,,-0.015,2,"annual_earlier_or_lower",FALSE,0.101173020527859,0.435255301388463,0.02,3,"annual_later_or_higher",TRUE,0.233630952380952,0.521332360508423,0.195230670913494,3,"annual_later_or_higher",TRUE,0.89149560117302,,0.094807187513191,2,"annual_later_or_higher",FALSE,0.836309523809524,,-0.452376524551857,2,"annual_earlier_or_lower",FALSE,0.920821114369501,,-0.507474226289297,3,"annual_earlier_or_lower",TRUE,0.949404761904762,,-0.00461709043567249,2,"annual_earlier_or_lower",FALSE,0.0803571428571429,
"HOG:0005857","leaf","coordinated_phase_shift",0.140424818198831,"annual_later_or_higher",3,1,0.821114369501466,0.167383326892214,"annual_later_or_higher",3,0.995991983967936,0.898809523809524,TRUE,"annual",TRUE,"SET domain protein 2","",,,,,TRUE,FALSE,0.121792633684439,4,"annual_later_or_higher",TRUE,0.788856304985337,,0.148187941531161,4,"annual_later_or_higher",TRUE,0.910714285714286,,0.15,3,"annual_later_or_higher",TRUE,0.769794721407625,-0.0821776264128849,0.125,3,"annual_later_or_higher",TRUE,0.726190476190476,0.0653152230652929,-0.429567066584843,4,"annual_earlier_or_lower",TRUE,0.958944281524927,,-0.380558430697544,4,"annual_earlier_or_lower",TRUE,0.952380952380952,,0.507972416994148,2,"annual_later_or_higher",FALSE,0.944281524926686,,-0.0716811471839876,2,"annual_earlier_or_lower",FALSE,0.431547619047619,,-0.040643828701968,2,"annual_earlier_or_lower",FALSE,0.577380952380952,
"HOG:0025923","leaf","module_only_phase_shift",0.0177851475380492,"annual_later_or_higher",2,0.791583166332665,0.170087976539589,0.161228187634332,"annual_later_or_higher",3,0.983967935871743,0.889880952380952,TRUE,"annual",TRUE,"Pre-mRNA-processing-splicing factor","pre-mRNA-processing-splicing factor 8, putative, expressed",,,,,TRUE,FALSE,0.0882833591030515,3,"annual_later_or_higher",TRUE,0.645161290322581,,0.123552821293469,3,"annual_later_or_higher",TRUE,0.866071428571429,,0.00500000000000002,2,"annual_later_or_higher",FALSE,0.0586510263929619,0.60105397057593,-0.04,2,"annual_earlier_or_lower",FALSE,0.15625,0.262135371777053,-0.191245236221423,2,"annual_earlier_or_lower",FALSE,0.75366568914956,,-0.248283533675926,3,"annual_earlier_or_lower",TRUE,0.869047619047619,,-0.0190255755311831,3,"annual_earlier_or_lower",TRUE,0.0997067448680352,,-0.0608033416857309,2,"annual_earlier_or_lower",FALSE,0.357142857142857,,-0.0775175435321165,3,"annual_earlier_or_lower",TRUE,0.851190476190476,
"HOG:0010481","leaf","module_only_phase_shift",0.0494403321545683,"annual_later_or_higher",4,0.879759519038076,0.419354838709677,0.153306429347343,"annual_later_or_higher",3,0.98997995991984,0.883928571428571,TRUE,"annual",TRUE,"Helicase/SANT-associated, DNA binding protein","",,,,,TRUE,FALSE,0.119938543719571,3,"annual_later_or_higher",TRUE,0.785923753665689,,0.149268174106122,4,"annual_later_or_higher",TRUE,0.916666666666667,,0.075,3,"annual_later_or_higher",TRUE,0.457478005865103,0.382045561906987,0.1,2,"annual_later_or_higher",FALSE,0.595238095238095,0.171884816920626,-0.945016950985104,3,"annual_earlier_or_lower",TRUE,0.997067448680352,,-0.60670620306168,4,"annual_earlier_or_lower",TRUE,0.99702380952381,,0.579523657621811,3,"annual_later_or_higher",TRUE,0.964809384164223,,-0.0644410524178433,2,"annual_earlier_or_lower",FALSE,0.380952380952381,,-0.0281318513171379,3,"annual_earlier_or_lower",TRUE,0.446428571428571,
"HOG:0025923","root","coordinated_phase_shift",0.146840602867422,"annual_later_or_higher",4,0.983967935871743,0.873900293255132,0.132734933522331,"annual_later_or_higher",4,0.971943887775551,0.821428571428571,TRUE,"annual",TRUE,"Pre-mRNA-processing-splicing factor","pre-mRNA-processing-splicing factor 8, putative, expressed",,,,,TRUE,FALSE,0.144978735018651,4,"annual_later_or_higher",TRUE,0.844574780058651,,0.0804074891801173,2,"annual_later_or_higher",FALSE,0.508928571428571,,0.055,3,"annual_later_or_higher",TRUE,0.32258064516129,0.47688097645835,0.05,3,"annual_later_or_higher",TRUE,0.397321428571429,0.514222150576047,-0.0244332399498265,3,"annual_earlier_or_lower",TRUE,0.293255131964809,,0.00791772062509505,2,"annual_later_or_higher",FALSE,0.0892857142857143,,-0.661565354046829,3,"annual_earlier_or_lower",TRUE,0.950146627565982,,-0.69859619469358,3,"annual_earlier_or_lower",TRUE,0.976190476190476,,0.0263125356047808,3,"annual_later_or_higher",TRUE,0.342261904761905,
"HOG:0025959","leaf","module_only_phase_shift",0.0933161966525429,"annual_later_or_higher",4,0.943887775551102,0.700879765395894,0.139446425104222,"annual_later_or_higher",4,0.993987975951904,0.863095238095238,TRUE,"annual",TRUE,"histone acetyltransferase of the CBP family 12","histone acetyltransferase HAC1, putative, expressed",,,,,TRUE,FALSE,0.135254917765456,4,"annual_later_or_higher",TRUE,0.821114369501466,,0.172815862214793,3,"annual_later_or_higher",TRUE,0.970238095238095,,0.12,3,"annual_later_or_higher",TRUE,0.651026392961877,0.232279868733328,0.11,3,"annual_later_or_higher",TRUE,0.642857142857143,0.118596472174313,-0.644908716294782,3,"annual_earlier_or_lower",TRUE,0.982404692082111,,-0.499379616994062,4,"annual_earlier_or_lower",TRUE,0.991071428571429,,0.90699033514695,3,"annual_later_or_higher",TRUE,0.994134897360704,,-0.268156825485453,3,"annual_earlier_or_lower",TRUE,0.946428571428571,,-0.0461302284516792,3,"annual_earlier_or_lower",TRUE,0.619047619047619,
"HOG:0027421","root","coordinated_phase_shift",0.136852084379389,"annual_later_or_higher",4,0.94188376753507,0.853372434017595,0.130798901186307,"annual_later_or_higher",4,0.949899799599198,0.81547619047619,TRUE,"annual",TRUE,"GYF domain-containing protein","GYF domain containing protein, putative, expressed",,,,,TRUE,FALSE,0.151776274721965,3,"annual_later_or_higher",TRUE,0.859237536656892,,0.0832014352509333,4,"annual_later_or_higher",TRUE,0.523809523809524,,-0.035,2,"annual_earlier_or_lower",FALSE,0.228739002932551,0.531836427499738,0.045,3,"annual_later_or_higher",TRUE,0.363095238095238,0.55782332741293,0.118889095523172,3,"annual_later_or_higher",TRUE,0.736070381231672,,0.182265103320701,3,"annual_later_or_higher",TRUE,0.9375,,-0.681622937857468,3,"annual_earlier_or_lower",TRUE,0.95307917888563,,-0.805011030773281,3,"annual_earlier_or_lower",TRUE,0.982142857142857,,0.0162668175693108,3,"annual_later_or_higher",TRUE,0.208333333333333,
"HOG:0027918","leaf","module_only_phase_shift",0.0928807076140908,"annual_later_or_higher",2,0.869739478957916,0.695014662756598,0.122360808928185,"annual_later_or_higher",3,0.947895791583166,0.839285714285714,TRUE,"annual",TRUE,"nucleic acid binding;zinc ion binding;DNA binding","plus-3 domain containing protein, expressed",,,,,TRUE,FALSE,0.129833042452451,2,"annual_later_or_higher",FALSE,0.812316715542522,,0.115389996414867,2,"annual_later_or_higher",FALSE,0.845238095238095,,-0.12,3,"annual_earlier_or_lower",TRUE,0.651026392961877,0.262739899889649,-0.02,2,"annual_earlier_or_lower",FALSE,0.0550595238095238,0.301921338008979,-0.25994481074734,3,"annual_earlier_or_lower",TRUE,0.856304985337243,,-0.272297762898019,3,"annual_earlier_or_lower",TRUE,0.895833333333333,,0.012279116378952,2,"annual_later_or_higher",FALSE,0.0703812316715543,,0.0571503125772781,2,"annual_later_or_higher",FALSE,0.333333333333333,,-0.00402440540825691,2,"annual_earlier_or_lower",FALSE,0.0744047619047619,
"HOG:0010481","root","coordinated_phase_shift",0.131974029100609,"annual_later_or_higher",4,0.927855711422846,0.835777126099707,0.117778260756622,"annual_later_or_higher",4,0.95190380761523,0.761904761904762,TRUE,"annual",TRUE,"Helicase/SANT-associated, DNA binding protein","",,,,,TRUE,FALSE,0.13069075265389,3,"annual_later_or_higher",TRUE,0.785923753665689,,0.0280868744770904,4,"annual_later_or_higher",TRUE,0.232142857142857,,-0.095,2,"annual_earlier_or_lower",FALSE,0.51466275659824,0.149420153675456,0.025,3,"annual_later_or_higher",TRUE,0.251488095238095,0.404531295220996,0.768189181873093,3,"annual_later_or_higher",TRUE,0.991202346041056,,0.522791525570379,3,"annual_later_or_higher",TRUE,0.99702380952381,,-1.6182935878142,3,"annual_earlier_or_lower",TRUE,1,,-0.714146605829814,4,"annual_earlier_or_lower",TRUE,0.979166666666667,,0.0186405488899855,3,"annual_later_or_higher",TRUE,0.244047619047619,
"HOG:0032897","root","anchor_only_phase_shift",0.123609169985953,"annual_later_or_higher",3,0.831663326653307,0.818181818181818,,,,,,FALSE,,,,,"annual","any_regulator;gene_expression_regulator;transcription_regulator","SEUSS transcriptional co-regulator","transcriptional corepressor SEUSS, putative, expressed",FALSE,TRUE,0.0472981026486314,4,"annual_later_or_higher",TRUE,0.343108504398827,,,,,,,,0.04,2,"annual_later_or_higher",FALSE,0.259530791788856,0.350544806927972,,,,,,,0.728782393816464,4,"annual_later_or_higher",TRUE,0.988269794721408,,,,,,,,-0.372226578857081,2,"annual_earlier_or_lower",FALSE,0.89149560117302,,,,,,,,,,,,,
