"anchor_id","anchor_hog","tissue","feature","interpretation","median_annual_minus_perennial","n_annual_higher","n_perennial_higher","n_equal","majority_direction","n_agreeing_with_majority","pair_consistency","absolute_median_contrast","discovery_rank"
"anchor_49","HOG:0020408","leaf","early_to_late","last minus first matched time-point module activity",-0.0421931868188299,1,3,0,"perennial_higher",3,0.75,0.0421931868188299,682
"anchor_156","HOG:0026499","root","mean_activity","equal-time-point mean module activity within tissue",-0.0421788177017785,1,3,0,"perennial_higher",3,0.75,0.0421788177017785,683
"anchor_14","HOG:0012056","root","early_to_late","last minus first matched time-point module activity",0.0420025834035033,3,1,0,"annual_higher",3,0.75,0.0420025834035033,684
"anchor_11","HOG:0021930","leaf","early_to_late","last minus first matched time-point module activity",-0.0419583277836855,1,3,0,"perennial_higher",3,0.75,0.0419583277836855,685
"anchor_201","HOG:0027005","root","early_to_late","last minus first matched time-point module activity",-0.0417061436524363,1,3,0,"perennial_higher",3,0.75,0.0417061436524363,686
"anchor_57","HOG:0031653","leaf","mean_activity","equal-time-point mean module activity within tissue",0.0416554187164314,3,1,0,"annual_higher",3,0.75,0.0416554187164314,687
"anchor_114","HOG:0027098","leaf","mean_activity","equal-time-point mean module activity within tissue",0.0415852808488062,3,1,0,"annual_higher",3,0.75,0.0415852808488062,688
"anchor_92","HOG:0028695","root","mean_activity","equal-time-point mean module activity within tissue",-0.0415360578201934,1,3,0,"perennial_higher",3,0.75,0.0415360578201934,689
"anchor_31","HOG:0011086","root","early_to_late","last minus first matched time-point module activity",0.0413247668055218,3,1,0,"annual_higher",3,0.75,0.0413247668055218,690
"anchor_135","HOG:0004114","root","early_to_late","last minus first matched time-point module activity",0.0409648209182819,3,1,0,"annual_higher",3,0.75,0.0409648209182819,691
"anchor_108","HOG:0033256","leaf","mean_activity","equal-time-point mean module activity within tissue",0.0406666548737495,3,1,0,"annual_higher",3,0.75,0.0406666548737495,692
"anchor_07","HOG:0011862","root","early_to_late","last minus first matched time-point module activity",0.0403055640680072,3,1,0,"annual_higher",3,0.75,0.0403055640680072,693
"anchor_33","HOG:0016909","leaf","early_to_late","last minus first matched time-point module activity",-0.0402018522173307,1,3,0,"perennial_higher",3,0.75,0.0402018522173307,694
"anchor_22","HOG:0011649","leaf","mean_activity","equal-time-point mean module activity within tissue",0.0401797889998722,3,1,0,"annual_higher",3,0.75,0.0401797889998722,695
"anchor_157","HOG:0029921","root","mean_activity","equal-time-point mean module activity within tissue",-0.0399459936522232,1,3,0,"perennial_higher",3,0.75,0.0399459936522232,696
"anchor_239","HOG:0028636","root","mean_activity","equal-time-point mean module activity within tissue",-0.0398687719950862,1,3,0,"perennial_higher",3,0.75,0.0398687719950862,697
"anchor_07","HOG:0011862","leaf","mean_activity","equal-time-point mean module activity within tissue",0.0397365680899279,3,1,0,"annual_higher",3,0.75,0.0397365680899279,698
"anchor_213","HOG:0026073","root","early_to_late","last minus first matched time-point module activity",0.0397233117243955,3,1,0,"annual_higher",3,0.75,0.0397233117243955,699
"anchor_42","HOG:0032893","leaf","early_to_late","last minus first matched time-point module activity",-0.0394818561951363,1,3,0,"perennial_higher",3,0.75,0.0394818561951363,700
"anchor_232","HOG:0019459","leaf","early_to_late","last minus first matched time-point module activity",-0.039348582257755,1,3,0,"perennial_higher",3,0.75,0.039348582257755,701
"anchor_12","HOG:0026770","leaf","early_to_late","last minus first matched time-point module activity",-0.0392216756958717,1,3,0,"perennial_higher",3,0.75,0.0392216756958717,702
"anchor_71","HOG:0025186","leaf","early_to_late","last minus first matched time-point module activity",-0.0391347447292598,1,3,0,"perennial_higher",3,0.75,0.0391347447292598,703
"anchor_02","HOG:0020076","leaf","early_to_late","last minus first matched time-point module activity",-0.0389719823198171,1,3,0,"perennial_higher",3,0.75,0.0389719823198171,704
"anchor_206","HOG:0007920","leaf","early_to_late","last minus first matched time-point module activity",-0.0387730059081297,1,3,0,"perennial_higher",3,0.75,0.0387730059081297,705
"anchor_148","HOG:0020549","root","early_to_late","last minus first matched time-point module activity",-0.0386913957127178,1,3,0,"perennial_higher",3,0.75,0.0386913957127178,706
"anchor_71","HOG:0025186","root","mean_activity","equal-time-point mean module activity within tissue",0.0385900648490819,3,1,0,"annual_higher",3,0.75,0.0385900648490819,707
"anchor_38","HOG:0011023","root","mean_activity","equal-time-point mean module activity within tissue",0.0384568873512477,3,1,0,"annual_higher",3,0.75,0.0384568873512477,708
"anchor_57","HOG:0031653","leaf","early_to_late","last minus first matched time-point module activity",-0.0383853740702073,1,3,0,"perennial_higher",3,0.75,0.0383853740702073,709
"anchor_127","HOG:0007713","root","mean_activity","equal-time-point mean module activity within tissue",0.0382845476277024,3,1,0,"annual_higher",3,0.75,0.0382845476277024,710
"anchor_332","HOG:0028850","root","early_to_late","last minus first matched time-point module activity",0.0382237734534512,3,1,0,"annual_higher",3,0.75,0.0382237734534512,711
"anchor_67","HOG:0031129","root","mean_activity","equal-time-point mean module activity within tissue",0.0381832839866686,3,1,0,"annual_higher",3,0.75,0.0381832839866686,712
"anchor_195","HOG:0029148","root","mean_activity","equal-time-point mean module activity within tissue",0.0381795162570735,3,1,0,"annual_higher",3,0.75,0.0381795162570735,713
"anchor_174","HOG:0026397","leaf","early_to_late","last minus first matched time-point module activity",-0.0381079970992456,1,3,0,"perennial_higher",3,0.75,0.0381079970992456,714
"anchor_38","HOG:0011023","leaf","mean_activity","equal-time-point mean module activity within tissue",0.0379441580180965,3,1,0,"annual_higher",3,0.75,0.0379441580180965,715
"anchor_53","HOG:0016795","leaf","mean_activity","equal-time-point mean module activity within tissue",0.0379439274145187,3,1,0,"annual_higher",3,0.75,0.0379439274145187,716
"anchor_61","HOG:0016166","leaf","early_to_late","last minus first matched time-point module activity",-0.0378607140828184,1,3,0,"perennial_higher",3,0.75,0.0378607140828184,717
"anchor_239","HOG:0028636","leaf","mean_activity","equal-time-point mean module activity within tissue",-0.0378435020704184,1,3,0,"perennial_higher",3,0.75,0.0378435020704184,718
"anchor_248","HOG:0028647","leaf","mean_activity","equal-time-point mean module activity within tissue",-0.0375594311397434,1,3,0,"perennial_higher",3,0.75,0.0375594311397434,719
"anchor_35","HOG:0012402","leaf","early_to_late","last minus first matched time-point module activity",-0.0374569522477314,1,3,0,"perennial_higher",3,0.75,0.0374569522477314,720
"anchor_39","HOG:0007936","leaf","early_to_late","last minus first matched time-point module activity",-0.0373953661517738,1,3,0,"perennial_higher",3,0.75,0.0373953661517738,721
"anchor_284","HOG:0022810","root","mean_activity","equal-time-point mean module activity within tissue",-0.0373861141426773,1,3,0,"perennial_higher",3,0.75,0.0373861141426773,722
"anchor_01","HOG:0020610","leaf","mean_activity","equal-time-point mean module activity within tissue",0.0373427764301698,3,1,0,"annual_higher",3,0.75,0.0373427764301698,723
"anchor_17","HOG:0026834","root","early_to_late","last minus first matched time-point module activity",0.0372577596402408,3,1,0,"annual_higher",3,0.75,0.0372577596402408,724
"anchor_324","HOG:0023427","root","mean_activity","equal-time-point mean module activity within tissue",-0.0371865955644916,1,3,0,"perennial_higher",3,0.75,0.0371865955644916,725
"anchor_108","HOG:0033256","root","mean_activity","equal-time-point mean module activity within tissue",0.0370670476652098,3,1,0,"annual_higher",3,0.75,0.0370670476652098,726
"anchor_86","HOG:0026902","leaf","early_to_late","last minus first matched time-point module activity",-0.0369804565314722,1,3,0,"perennial_higher",3,0.75,0.0369804565314722,727
"anchor_176","HOG:0018009","root","mean_activity","equal-time-point mean module activity within tissue",-0.0362134991332752,1,3,0,"perennial_higher",3,0.75,0.0362134991332752,728
"anchor_283","HOG:0026360","root","early_to_late","last minus first matched time-point module activity",0.035777492601736,3,1,0,"annual_higher",3,0.75,0.035777492601736,729
"anchor_284","HOG:0022810","leaf","early_to_late","last minus first matched time-point module activity",-0.0356049820336429,1,3,0,"perennial_higher",3,0.75,0.0356049820336429,730
"anchor_224","HOG:0020382","root","mean_activity","equal-time-point mean module activity within tissue",-0.0354744849106806,1,3,0,"perennial_higher",3,0.75,0.0354744849106806,731
"anchor_134","HOG:0030881","root","mean_activity","equal-time-point mean module activity within tissue",-0.0354663866191217,1,3,0,"perennial_higher",3,0.75,0.0354663866191217,732
"anchor_49","HOG:0020408","root","mean_activity","equal-time-point mean module activity within tissue",0.0353692537993325,3,1,0,"annual_higher",3,0.75,0.0353692537993325,733
"anchor_203","HOG:0018504","leaf","mean_activity","equal-time-point mean module activity within tissue",-0.0353582757891484,1,3,0,"perennial_higher",3,0.75,0.0353582757891484,734
"anchor_19","HOG:0019927","leaf","early_to_late","last minus first matched time-point module activity",-0.0351391448119343,1,3,0,"perennial_higher",3,0.75,0.0351391448119343,735
"anchor_54","HOG:0022739","leaf","early_to_late","last minus first matched time-point module activity",-0.0351125236983425,1,3,0,"perennial_higher",3,0.75,0.0351125236983425,736
"anchor_111","HOG:0016913","leaf","mean_activity","equal-time-point mean module activity within tissue",0.0351119919747555,3,1,0,"annual_higher",3,0.75,0.0351119919747555,737
"anchor_46","HOG:0021895","root","mean_activity","equal-time-point mean module activity within tissue",0.0350603385439993,3,1,0,"annual_higher",3,0.75,0.0350603385439993,738
"anchor_71","HOG:0025186","leaf","mean_activity","equal-time-point mean module activity within tissue",0.0348950650176978,3,1,0,"annual_higher",3,0.75,0.0348950650176978,739
"anchor_291","HOG:0027706","root","early_to_late","last minus first matched time-point module activity",0.0346895086470164,3,1,0,"annual_higher",3,0.75,0.0346895086470164,740
"anchor_111","HOG:0016913","leaf","early_to_late","last minus first matched time-point module activity",-0.0344380086648485,1,3,0,"perennial_higher",3,0.75,0.0344380086648485,741
"anchor_45","HOG:0007725","leaf","mean_activity","equal-time-point mean module activity within tissue",0.0342735939748989,3,1,0,"annual_higher",3,0.75,0.0342735939748989,742
"anchor_296","HOG:0032348","root","mean_activity","equal-time-point mean module activity within tissue",-0.0340522286031471,1,3,0,"perennial_higher",3,0.75,0.0340522286031471,743
"anchor_21","HOG:0022504","leaf","early_to_late","last minus first matched time-point module activity",-0.0340311535999751,1,3,0,"perennial_higher",3,0.75,0.0340311535999751,744
"anchor_302","HOG:0011628","leaf","mean_activity","equal-time-point mean module activity within tissue",-0.0339486038584363,1,3,0,"perennial_higher",3,0.75,0.0339486038584363,745
"anchor_90","HOG:0032320","root","early_to_late","last minus first matched time-point module activity",0.0336863587118524,3,1,0,"annual_higher",3,0.75,0.0336863587118524,746
"anchor_291","HOG:0027706","root","mean_activity","equal-time-point mean module activity within tissue",-0.033470729640587,1,3,0,"perennial_higher",3,0.75,0.033470729640587,747
"anchor_57","HOG:0031653","root","early_to_late","last minus first matched time-point module activity",0.0330071477774047,3,1,0,"annual_higher",3,0.75,0.0330071477774047,748
"anchor_298","HOG:0003541","root","mean_activity","equal-time-point mean module activity within tissue",0.0328352868666304,3,1,0,"annual_higher",3,0.75,0.0328352868666304,749
"anchor_15","HOG:0022830","leaf","mean_activity","equal-time-point mean module activity within tissue",0.0324132740764981,3,1,0,"annual_higher",3,0.75,0.0324132740764981,750
"anchor_09","HOG:0029484","leaf","early_to_late","last minus first matched time-point module activity",-0.0323770160796308,1,3,0,"perennial_higher",3,0.75,0.0323770160796308,751
"anchor_04","HOG:0019394","root","mean_activity","equal-time-point mean module activity within tissue",0.0322715591962938,3,1,0,"annual_higher",3,0.75,0.0322715591962938,752
"anchor_42","HOG:0032893","root","early_to_late","last minus first matched time-point module activity",0.0319895947342739,3,1,0,"annual_higher",3,0.75,0.0319895947342739,753
"anchor_40","HOG:0028012","leaf","mean_activity","equal-time-point mean module activity within tissue",0.0317990975425468,3,1,0,"annual_higher",3,0.75,0.0317990975425468,754
"anchor_44","HOG:0000178","leaf","mean_activity","equal-time-point mean module activity within tissue",0.0316466291728557,3,1,0,"annual_higher",3,0.75,0.0316466291728557,755
"anchor_19","HOG:0019927","leaf","mean_activity","equal-time-point mean module activity within tissue",0.0314980606851177,3,1,0,"annual_higher",3,0.75,0.0314980606851177,756
"anchor_15","HOG:0022830","root","mean_activity","equal-time-point mean module activity within tissue",0.0312596061481873,3,1,0,"annual_higher",3,0.75,0.0312596061481873,757
"anchor_16","HOG:0007637","leaf","early_to_late","last minus first matched time-point module activity",-0.0310184521099185,1,3,0,"perennial_higher",3,0.75,0.0310184521099185,758
"anchor_77","HOG:0024401","leaf","early_to_late","last minus first matched time-point module activity",-0.0309659068422908,1,3,0,"perennial_higher",3,0.75,0.0309659068422908,759
"anchor_131","HOG:0012340","root","early_to_late","last minus first matched time-point module activity",0.0308594175217497,3,1,0,"annual_higher",3,0.75,0.0308594175217497,760
"anchor_12","HOG:0026770","root","mean_activity","equal-time-point mean module activity within tissue",0.0301864617476674,3,1,0,"annual_higher",3,0.75,0.0301864617476674,761
"anchor_18","HOG:0000191","leaf","mean_activity","equal-time-point mean module activity within tissue",0.0298261442276866,3,1,0,"annual_higher",3,0.75,0.0298261442276866,762
"anchor_254","HOG:0024990","root","early_to_late","last minus first matched time-point module activity",-0.0298148063492744,1,3,0,"perennial_higher",3,0.75,0.0298148063492744,763
"anchor_02","HOG:0020076","leaf","mean_activity","equal-time-point mean module activity within tissue",0.0297915880628083,3,1,0,"annual_higher",3,0.75,0.0297915880628083,764
"anchor_12","HOG:0026770","root","early_to_late","last minus first matched time-point module activity",0.0296164755196497,3,1,0,"annual_higher",3,0.75,0.0296164755196497,765
"anchor_09","HOG:0029484","root","mean_activity","equal-time-point mean module activity within tissue",0.0296092079534888,3,1,0,"annual_higher",3,0.75,0.0296092079534888,766
"anchor_33","HOG:0016909","leaf","mean_activity","equal-time-point mean module activity within tissue",0.0295447023376449,3,1,0,"annual_higher",3,0.75,0.0295447023376449,767
"anchor_179","HOG:0031227","leaf","mean_activity","equal-time-point mean module activity within tissue",-0.0294400801315862,1,3,0,"perennial_higher",3,0.75,0.0294400801315862,768
"anchor_22","HOG:0011649","root","early_to_late","last minus first matched time-point module activity",0.0291688222539989,3,1,0,"annual_higher",3,0.75,0.0291688222539989,769
"anchor_95","HOG:0026142","leaf","mean_activity","equal-time-point mean module activity within tissue",0.0289317725271785,3,1,0,"annual_higher",3,0.75,0.0289317725271785,770
"anchor_270","HOG:0007636","root","mean_activity","equal-time-point mean module activity within tissue",0.028885826472376,3,1,0,"annual_higher",3,0.75,0.028885826472376,771
"anchor_32","HOG:0005788","root","mean_activity","equal-time-point mean module activity within tissue",0.0286682952524018,3,1,0,"annual_higher",3,0.75,0.0286682952524018,772
"anchor_20","HOG:0023601","leaf","mean_activity","equal-time-point mean module activity within tissue",0.0284838147628745,3,1,0,"annual_higher",3,0.75,0.0284838147628745,773
"anchor_28","HOG:0023914","leaf","early_to_late","last minus first matched time-point module activity",-0.0284350832384823,1,3,0,"perennial_higher",3,0.75,0.0284350832384823,774
"anchor_201","HOG:0027005","root","mean_activity","equal-time-point mean module activity within tissue",-0.0282438112887417,1,3,0,"perennial_higher",3,0.75,0.0282438112887417,775
"anchor_32","HOG:0005788","leaf","mean_activity","equal-time-point mean module activity within tissue",0.0281884463968742,3,1,0,"annual_higher",3,0.75,0.0281884463968742,776
"anchor_52","HOG:0012253","leaf","mean_activity","equal-time-point mean module activity within tissue",-0.0279373830026633,1,3,0,"perennial_higher",3,0.75,0.0279373830026633,777
"anchor_39","HOG:0007936","root","mean_activity","equal-time-point mean module activity within tissue",0.027849361535829,3,1,0,"annual_higher",3,0.75,0.027849361535829,778
"anchor_56","HOG:0004085","root","mean_activity","equal-time-point mean module activity within tissue",0.0277413293918654,3,1,0,"annual_higher",3,0.75,0.0277413293918654,779
"anchor_39","HOG:0007936","leaf","mean_activity","equal-time-point mean module activity within tissue",0.027582607756494,3,1,0,"annual_higher",3,0.75,0.027582607756494,780
"anchor_77","HOG:0024401","root","mean_activity","equal-time-point mean module activity within tissue",-0.0275265095586436,1,3,0,"perennial_higher",3,0.75,0.0275265095586436,781
"anchor_280","HOG:0026707","leaf","mean_activity","equal-time-point mean module activity within tissue",-0.0274839705036466,1,3,0,"perennial_higher",3,0.75,0.0274839705036466,782
"anchor_74","HOG:0010710","leaf","mean_activity","equal-time-point mean module activity within tissue",0.027343108027159,3,1,0,"annual_higher",3,0.75,0.027343108027159,783
"anchor_05","HOG:0006205","leaf","early_to_late","last minus first matched time-point module activity",-0.0273300297627216,1,3,0,"perennial_higher",3,0.75,0.0273300297627216,784
"anchor_165","HOG:0027303","root","early_to_late","last minus first matched time-point module activity",0.0271913466779191,3,1,0,"annual_higher",3,0.75,0.0271913466779191,785
"anchor_127","HOG:0007713","leaf","early_to_late","last minus first matched time-point module activity",-0.0267834089119903,1,3,0,"perennial_higher",3,0.75,0.0267834089119903,786
"anchor_95","HOG:0026142","root","mean_activity","equal-time-point mean module activity within tissue",0.0263256357334268,3,1,0,"annual_higher",3,0.75,0.0263256357334268,787
"anchor_14","HOG:0012056","leaf","early_to_late","last minus first matched time-point module activity",-0.0261802262462141,1,3,0,"perennial_higher",3,0.75,0.0261802262462141,788
"anchor_246","HOG:0027495","root","mean_activity","equal-time-point mean module activity within tissue",0.0256111019235613,3,1,0,"annual_higher",3,0.75,0.0256111019235613,789
"anchor_253","HOG:0006149","root","early_to_late","last minus first matched time-point module activity",0.025553405947629,3,1,0,"annual_higher",3,0.75,0.025553405947629,790
"anchor_238","HOG:0031127","root","early_to_late","last minus first matched time-point module activity",-0.0250020528941222,1,3,0,"perennial_higher",3,0.75,0.0250020528941222,791
"anchor_203","HOG:0018504","root","mean_activity","equal-time-point mean module activity within tissue",0.024991628108636,3,1,0,"annual_higher",3,0.75,0.024991628108636,792
"anchor_172","HOG:0007645","leaf","early_to_late","last minus first matched time-point module activity",0.0247876816562904,3,1,0,"annual_higher",3,0.75,0.0247876816562904,793
"anchor_28","HOG:0023914","leaf","mean_activity","equal-time-point mean module activity within tissue",0.0246473430083988,3,1,0,"annual_higher",3,0.75,0.0246473430083988,794
"anchor_305","HOG:0006008","leaf","early_to_late","last minus first matched time-point module activity",0.0241911937744571,3,1,0,"annual_higher",3,0.75,0.0241911937744571,795
"anchor_07","HOG:0011862","leaf","early_to_late","last minus first matched time-point module activity",-0.0241258336268778,1,3,0,"perennial_higher",3,0.75,0.0241258336268778,796
"anchor_17","HOG:0026834","leaf","mean_activity","equal-time-point mean module activity within tissue",0.0240232398286459,3,1,0,"annual_higher",3,0.75,0.0240232398286459,797
"anchor_10","HOG:0023085","leaf","early_to_late","last minus first matched time-point module activity",-0.0238269562291218,1,3,0,"perennial_higher",3,0.75,0.0238269562291218,798
"anchor_45","HOG:0007725","leaf","early_to_late","last minus first matched time-point module activity",-0.0235577350128721,1,3,0,"perennial_higher",3,0.75,0.0235577350128721,799
"anchor_18","HOG:0000191","leaf","early_to_late","last minus first matched time-point module activity",-0.0232252227443558,1,3,0,"perennial_higher",3,0.75,0.0232252227443558,800
"anchor_50","HOG:0010736","root","mean_activity","equal-time-point mean module activity within tissue",0.0231784641543288,3,1,0,"annual_higher",3,0.75,0.0231784641543288,801
"anchor_51","HOG:0023192","root","mean_activity","equal-time-point mean module activity within tissue",0.0226861439360138,3,1,0,"annual_higher",3,0.75,0.0226861439360138,802
"anchor_41","HOG:0028089","leaf","early_to_late","last minus first matched time-point module activity",-0.0219696681116618,1,3,0,"perennial_higher",3,0.75,0.0219696681116618,803
"anchor_67","HOG:0031129","root","early_to_late","last minus first matched time-point module activity",-0.0218957122048566,1,3,0,"perennial_higher",3,0.75,0.0218957122048566,804
"anchor_156","HOG:0026499","root","early_to_late","last minus first matched time-point module activity",0.0217620735682115,3,1,0,"annual_higher",3,0.75,0.0217620735682115,805
"anchor_204","HOG:0012261","leaf","mean_activity","equal-time-point mean module activity within tissue",-0.0217572809684306,1,3,0,"perennial_higher",3,0.75,0.0217572809684306,806
"anchor_48","HOG:0023400","root","mean_activity","equal-time-point mean module activity within tissue",0.0216280167926863,3,1,0,"annual_higher",3,0.75,0.0216280167926863,807
"anchor_29","HOG:0010571","leaf","early_to_late","last minus first matched time-point module activity",-0.0214509303827108,1,3,0,"perennial_higher",3,0.75,0.0214509303827108,808
"anchor_211","HOG:0027975","root","mean_activity","equal-time-point mean module activity within tissue",-0.0214506399126772,1,3,0,"perennial_higher",3,0.75,0.0214506399126772,809
"anchor_190","HOG:0032397","root","mean_activity","equal-time-point mean module activity within tissue",-0.0212404788153957,1,3,0,"perennial_higher",3,0.75,0.0212404788153957,810
"anchor_55","HOG:0021036","root","early_to_late","last minus first matched time-point module activity",0.021215036262589,3,1,0,"annual_higher",3,0.75,0.021215036262589,811
"anchor_65","HOG:0018364","root","mean_activity","equal-time-point mean module activity within tissue",0.0210333442948407,3,1,0,"annual_higher",3,0.75,0.0210333442948407,812
"anchor_265","HOG:0016371","root","mean_activity","equal-time-point mean module activity within tissue",0.020427711733978,3,1,0,"annual_higher",3,0.75,0.020427711733978,813
"anchor_70","HOG:0032161","leaf","mean_activity","equal-time-point mean module activity within tissue",-0.0202677480471621,1,3,0,"perennial_higher",3,0.75,0.0202677480471621,814
"anchor_160","HOG:0024444","leaf","early_to_late","last minus first matched time-point module activity",0.019973762323396,3,1,0,"annual_higher",3,0.75,0.019973762323396,815
"anchor_38","HOG:0011023","leaf","early_to_late","last minus first matched time-point module activity",-0.0199324069539926,1,3,0,"perennial_higher",3,0.75,0.0199324069539926,816
"anchor_36","HOG:0018221","leaf","early_to_late","last minus first matched time-point module activity",-0.019634181118705,1,3,0,"perennial_higher",3,0.75,0.019634181118705,817
"anchor_30","HOG:0024452","leaf","early_to_late","last minus first matched time-point module activity",-0.0194281224203591,1,3,0,"perennial_higher",3,0.75,0.0194281224203591,818
"anchor_290","HOG:0031056","root","mean_activity","equal-time-point mean module activity within tissue",-0.0190619707232442,1,3,0,"perennial_higher",3,0.75,0.0190619707232442,819
"anchor_313","HOG:0007849","leaf","mean_activity","equal-time-point mean module activity within tissue",0.0189049480776667,3,1,0,"annual_higher",3,0.75,0.0189049480776667,820
"anchor_280","HOG:0026707","root","mean_activity","equal-time-point mean module activity within tissue",0.0187775619296873,3,1,0,"annual_higher",3,0.75,0.0187775619296873,821
"anchor_21","HOG:0022504","root","early_to_late","last minus first matched time-point module activity",0.0182512568157057,3,1,0,"annual_higher",3,0.75,0.0182512568157057,822
"anchor_66","HOG:0027281","root","mean_activity","equal-time-point mean module activity within tissue",0.0181254184067253,3,1,0,"annual_higher",3,0.75,0.0181254184067253,823
"anchor_23","HOG:0028394","root","mean_activity","equal-time-point mean module activity within tissue",0.018045495565769,3,1,0,"annual_higher",3,0.75,0.018045495565769,824
"anchor_21","HOG:0022504","leaf","mean_activity","equal-time-point mean module activity within tissue",0.0179705681362384,3,1,0,"annual_higher",3,0.75,0.0179705681362384,825
"anchor_311","HOG:0022963","leaf","mean_activity","equal-time-point mean module activity within tissue",-0.0179399015899213,1,3,0,"perennial_higher",3,0.75,0.0179399015899213,826
"anchor_273","HOG:0006057","leaf","early_to_late","last minus first matched time-point module activity",-0.0178172442635409,1,3,0,"perennial_higher",3,0.75,0.0178172442635409,827
"anchor_21","HOG:0022504","root","mean_activity","equal-time-point mean module activity within tissue",0.0177037190599458,3,1,0,"annual_higher",3,0.75,0.0177037190599458,828
"anchor_305","HOG:0006008","leaf","mean_activity","equal-time-point mean module activity within tissue",0.0174784546177723,3,1,0,"annual_higher",3,0.75,0.0174784546177723,829
"anchor_267","HOG:0026549","root","mean_activity","equal-time-point mean module activity within tissue",0.0173303363505336,3,1,0,"annual_higher",3,0.75,0.0173303363505336,830
"anchor_29","HOG:0010571","leaf","mean_activity","equal-time-point mean module activity within tissue",0.0170300749628879,3,1,0,"annual_higher",3,0.75,0.0170300749628879,831
"anchor_41","HOG:0028089","leaf","mean_activity","equal-time-point mean module activity within tissue",0.0170108274082278,3,1,0,"annual_higher",3,0.75,0.0170108274082278,832
"anchor_197","HOG:0006052","leaf","early_to_late","last minus first matched time-point module activity",-0.016954590307131,1,3,0,"perennial_higher",3,0.75,0.016954590307131,833
"anchor_64","HOG:0006263","leaf","early_to_late","last minus first matched time-point module activity",0.0166129567003357,3,1,0,"annual_higher",3,0.75,0.0166129567003357,834
"anchor_34","HOG:0000226","leaf","mean_activity","equal-time-point mean module activity within tissue",0.0165154991692489,3,1,0,"annual_higher",3,0.75,0.0165154991692489,835
"anchor_265","HOG:0016371","leaf","mean_activity","equal-time-point mean module activity within tissue",0.0161564044318007,3,1,0,"annual_higher",3,0.75,0.0161564044318007,836
"anchor_47","HOG:0020310","leaf","early_to_late","last minus first matched time-point module activity",-0.0161354362358339,1,3,0,"perennial_higher",3,0.75,0.0161354362358339,837
"anchor_60","HOG:0000465","root","mean_activity","equal-time-point mean module activity within tissue",0.0160835322237954,3,1,0,"annual_higher",3,0.75,0.0160835322237954,838
"anchor_205","HOG:0025863","leaf","early_to_late","last minus first matched time-point module activity",-0.0155856900956,1,3,0,"perennial_higher",3,0.75,0.0155856900956,839
"anchor_73","HOG:0029110","root","mean_activity","equal-time-point mean module activity within tissue",0.0155759274367745,3,1,0,"annual_higher",3,0.75,0.0155759274367745,840
"anchor_11","HOG:0021930","leaf","mean_activity","equal-time-point mean module activity within tissue",0.0154039727898565,3,1,0,"annual_higher",3,0.75,0.0154039727898565,841
"anchor_37","HOG:0007638","leaf","mean_activity","equal-time-point mean module activity within tissue",0.0151128931799963,3,1,0,"annual_higher",3,0.75,0.0151128931799963,842
"anchor_22","HOG:0011649","root","mean_activity","equal-time-point mean module activity within tissue",0.0150545944455764,3,1,0,"annual_higher",3,0.75,0.0150545944455764,843
"anchor_131","HOG:0012340","root","mean_activity","equal-time-point mean module activity within tissue",0.0146577026310198,3,1,0,"annual_higher",3,0.75,0.0146577026310198,844
"anchor_59","HOG:0023358","root","mean_activity","equal-time-point mean module activity within tissue",0.0145109049948828,3,1,0,"annual_higher",3,0.75,0.0145109049948828,845
"anchor_321","HOG:0028005","root","early_to_late","last minus first matched time-point module activity",0.0144868518248914,3,1,0,"annual_higher",3,0.75,0.0144868518248914,846
"anchor_79","HOG:0017159","root","mean_activity","equal-time-point mean module activity within tissue",0.0144107422579566,3,1,0,"annual_higher",3,0.75,0.0144107422579566,847
"anchor_45","HOG:0007725","root","mean_activity","equal-time-point mean module activity within tissue",0.0143251213200859,3,1,0,"annual_higher",3,0.75,0.0143251213200859,848
"anchor_312","HOG:0023825","root","mean_activity","equal-time-point mean module activity within tissue",0.014157296649688,3,1,0,"annual_higher",3,0.75,0.014157296649688,849
"anchor_42","HOG:0032893","root","mean_activity","equal-time-point mean module activity within tissue",0.0137441222584231,3,1,0,"annual_higher",3,0.75,0.0137441222584231,850
"anchor_311","HOG:0022963","root","mean_activity","equal-time-point mean module activity within tissue",-0.0134652986301672,1,3,0,"perennial_higher",3,0.75,0.0134652986301672,851
"anchor_251","HOG:0011497","root","early_to_late","last minus first matched time-point module activity",-0.0129619525849591,1,3,0,"perennial_higher",3,0.75,0.0129619525849591,852
"anchor_07","HOG:0011862","root","mean_activity","equal-time-point mean module activity within tissue",0.0125617443945171,3,1,0,"annual_higher",3,0.75,0.0125617443945171,853
"anchor_82","HOG:0029401","leaf","early_to_late","last minus first matched time-point module activity",-0.0125478187758359,1,3,0,"perennial_higher",3,0.75,0.0125478187758359,854
"anchor_33","HOG:0016909","root","mean_activity","equal-time-point mean module activity within tissue",0.0122070439299155,3,1,0,"annual_higher",3,0.75,0.0122070439299155,855
"anchor_286","HOG:0028717","leaf","mean_activity","equal-time-point mean module activity within tissue",0.0115527845020091,3,1,0,"annual_higher",3,0.75,0.0115527845020091,856
"anchor_59","HOG:0023358","root","early_to_late","last minus first matched time-point module activity",-0.0114481088882797,1,3,0,"perennial_higher",3,0.75,0.0114481088882797,857
"anchor_194","HOG:0030883","root","mean_activity","equal-time-point mean module activity within tissue",0.0107940740260497,3,1,0,"annual_higher",3,0.75,0.0107940740260497,858
